,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,Water_Quality_Label
7001,21540,21541.0,2025-11-24 09:00:00,2025,11,24,9,979,38.317789,21.818416,19.58,57255.15,-41.26,337.91,206.37,5.96,5.96,64.83,38.34,37336.09,Medium
7002,21546,21547.0,2025-11-24 10:00:00,2025,11,24,10,979,38.317789,21.818416,19.66,57286.63,-42.12,347.33,212.97,6.01,6.01,65.49,38.36,37356.61,Medium
7003,21552,21553.0,2025-11-24 11:00:00,2025,11,24,11,979,38.317789,21.818416,19.77,57114.2,-32.88,356.89,219.21,6.41,6.41,70.06,38.22,37244.17,Medium
7004,21558,21559.0,2025-11-24 12:00:00,2025,11,24,12,979,38.317789,21.818416,19.88,56811.15,-36.56,362.1,221.63,6.76,6.76,74.06,37.98,37046.55,Medium
7005,21564,21565.0,2025-11-24 13:00:00,2025,11,24,13,979,38.317789,21.818416,19.94,56954.34,-34.35,358.88,219.28,7.48,7.48,82.16,38.1,37139.93,Medium
7006,21570,21571.0,2025-11-24 14:00:00,2025,11,24,14,979,38.317789,21.818416,19.93,57201.8,-33.87,351.67,208.01,7.57,7.57,83.19,38.29,37301.3,Medium
7007,21576,21577.0,2025-11-24 15:00:00,2025,11,24,15,979,38.317789,21.818416,19.89,57209.77,-31.89,365.1,215.34,6.73,6.73,73.52,38.3,37306.49,Medium
7008,21582,21583.0,2025-11-24 16:00:00,2025,11,24,16,979,38.317789,21.818416,19.65,57119.54,-41.6,389.6,229.11,6.02,6.02,65.59,38.23,37247.65,Medium
7009,21588,21589.0,2025-11-24 17:00:00,2025,11,24,17,979,38.317789,21.818416,19.51,57189.78,-49.0,401.45,236.1,5.67,5.67,61.58,38.28,37293.46,Medium
7010,21594,21595.0,2025-11-24 18:00:00,2025,11,24,18,979,38.317789,21.818416,19.42,57174.59,-50.85,424.52,249.36,5.45,5.45,59.08,38.27,37283.55,Medium
7011,21600,21601.0,2025-11-24 19:00:00,2025,11,24,19,979,38.317789,21.818416,19.47,57292.82,-53.47,455.8,267.6,5.49,5.49,59.6,38.37,37360.65,Medium
7012,21606,21607.0,2025-11-24 20:00:00,2025,11,24,20,979,38.317789,21.818416,19.5,57253.44,-53.52,467.89,273.78,5.42,5.42,58.95,38.34,37334.97,Medium
7013,21612,21613.0,2025-11-24 21:00:00,2025,11,24,21,979,38.317789,21.818416,19.48,57239.08,-51.49,468.73,273.85,5.49,5.49,59.56,38.32,37325.61,Medium
7014,21618,21619.0,2025-11-24 22:00:00,2025,11,24,22,979,38.317789,21.818416,19.51,57258.04,-50.5,478.6,279.3,5.5,5.5,59.82,38.34,37337.97,Medium
7015,21624,21625.0,2025-11-24 23:00:00,2025,11,24,23,979,38.317789,21.818416,19.51,57262.16,-50.35,479.19,278.64,5.46,5.46,59.36,38.34,37340.66,Medium
7016,21630,21631.0,2025-11-25 00:00:00,2025,11,25,0,979,38.317789,21.818416,19.51,57025.4,-50.19,474.63,277.01,5.41,5.41,58.67,38.15,37186.27,Medium
7017,21636,21637.0,2025-11-25 01:00:00,2025,11,25,1,979,38.317789,21.818416,19.5,57144.25,-50.49,460.08,267.9,5.36,5.36,58.18,38.25,37263.77,Medium
7018,21642,21643.0,2025-11-25 02:00:00,2025,11,25,2,979,38.317789,21.818416,19.49,57102.71,-49.01,464.07,269.1,5.37,5.37,58.3,38.21,37236.68,Medium
7019,21648,21649.0,2025-11-25 03:00:00,2025,11,25,3,979,38.317789,21.818416,19.42,57247.57,-48.62,472.75,275.09,5.38,5.38,58.3,38.33,37331.14,Medium
7020,21654,21655.0,2025-11-25 04:00:00,2025,11,25,4,979,38.317789,21.818416,19.37,57111.07,-49.06,491.95,361.14,5.25,5.25,56.91,38.22,37242.13,Danger
7021,21660,21661.0,2025-11-25 05:00:00,2025,11,25,5,979,38.317789,21.818416,19.41,57076.82,-48.88,505.87,327.01,5.17,5.17,56.09,38.19,37219.79,Medium
7022,21666,21667.0,2025-11-25 06:00:00,2025,11,25,6,979,38.317789,21.818416,19.28,57100.87,-48.45,532.09,330.35,5.13,5.13,55.47,38.21,37235.48,Medium
7023,21672,21673.0,2025-11-25 07:00:00,2025,11,25,7,979,38.317789,21.818416,19.31,57009.45,-43.02,546.43,330.59,5.13,5.13,55.45,38.14,37175.87,Medium
7024,21678,21679.0,2025-11-25 08:00:00,2025,11,25,8,979,38.317789,21.818416,19.46,57134.38,-25.71,573.75,343.07,5.53,5.53,59.98,38.24,37257.33,Medium
7025,21684,21685.0,2025-11-25 09:00:00,2025,11,25,9,979,38.317789,21.818416,19.44,57047.9,-20.79,591.78,348.72,5.82,5.82,63.01,38.17,37200.94,Danger
7026,21690,21691.0,2025-11-25 10:00:00,2025,11,25,10,979,38.317789,21.818416,19.61,57120.95,-14.97,614.45,361.17,6.09,6.09,66.36,38.23,37248.57,Danger
7027,21696,21697.0,2025-11-25 11:00:00,2025,11,25,11,979,38.317789,21.818416,19.65,57110.41,-13.58,619.93,364.37,6.17,6.17,67.26,38.22,37241.7,Danger
7028,21702,21703.0,2025-11-25 12:00:00,2025,11,25,12,979,38.317789,21.818416,19.78,57152.2,-15.28,628.37,367.99,6.55,6.55,71.62,38.25,37268.95,Danger
7029,21708,21709.0,2025-11-25 13:00:00,2025,11,25,13,979,38.317789,21.818416,19.72,57040.96,-24.32,631.24,369.66,5.92,5.92,64.66,38.16,37196.41,Danger
7030,21714,21715.0,2025-11-25 14:00:00,2025,11,25,14,979,38.317789,21.818416,19.76,57157.58,-17.14,613.38,358.7,6.15,6.15,67.2,38.26,37272.46,Danger
7031,21720,21721.0,2025-11-25 15:00:00,2025,11,25,15,979,38.317789,21.818416,19.76,56911.07,-22.82,588.21,346.05,6.21,6.21,67.89,38.06,37111.71,Danger
7032,21726,21727.0,2025-11-25 16:00:00,2025,11,25,16,979,38.317789,21.818416,19.6,56988.4,-34.39,552.97,328.91,5.8,5.8,63.08,38.12,37162.14,Medium
7033,21732,21733.0,2025-11-25 17:00:00,2025,11,25,17,979,38.317789,21.818416,19.61,57061.48,-36.73,535.71,318.12,5.48,5.48,59.75,38.18,37209.8,Medium
7034,21738,21739.0,2025-11-25 18:00:00,2025,11,25,18,979,38.317789,21.818416,19.63,57165.52,-38.39,505.9,301.02,5.4,5.4,58.83,38.27,37277.64,Medium
7035,21744,21745.0,2025-11-25 19:00:00,2025,11,25,19,979,38.317789,21.818416,19.6,57034.43,-37.47,485.58,285.42,5.44,5.44,59.21,38.16,37192.15,Medium
7036,21750,21751.0,2025-11-25 20:00:00,2025,11,25,20,979,38.317789,21.818416,19.56,57195.49,-36.22,477.42,279.81,5.49,5.49,59.71,38.29,37297.18,Medium
7037,21756,21757.0,2025-11-25 21:00:00,2025,11,25,21,979,38.317789,21.818416,19.54,57049.6,-35.63,487.88,283.13,5.38,5.38,58.51,38.17,37202.04,Medium
7038,21762,21763.0,2025-11-25 22:00:00,2025,11,25,22,979,38.317789,21.818416,19.53,57047.2,-35.53,471.32,274.75,5.43,5.43,59.06,38.17,37200.48,Medium
7039,21768,21769.0,2025-11-25 23:00:00,2025,11,25,23,979,38.317789,21.818416,19.54,56943.15,-35.44,470.37,273.28,5.42,5.42,58.92,38.09,37132.63,Medium
7040,21774,21775.0,2025-11-26 00:00:00,2025,11,26,0,979,38.317789,21.818416,19.54,56900.56,-35.53,456.11,269.53,5.4,5.4,58.76,38.05,37104.86,Medium
7041,21780,21781.0,2025-11-26 01:00:00,2025,11,26,1,979,38.317789,21.818416,19.58,57017.23,-35.09,448.8,263.24,5.34,5.34,58.17,38.15,37180.94,Medium
7042,21786,21787.0,2025-11-26 02:00:00,2025,11,26,2,979,38.317789,21.818416,19.64,56926.37,-35.52,443.51,260.38,5.39,5.39,58.73,38.07,37121.69,Medium
7043,21792,21793.0,2025-11-26 03:00:00,2025,11,26,3,979,38.317789,21.818416,19.67,57000.24,-34.59,456.62,269.23,5.32,5.32,57.96,38.13,37169.86,Medium
7044,21798,21799.0,2025-11-26 04:00:00,2025,11,26,4,979,38.317789,21.818416,19.68,56982.71,-33.75,455.59,269.28,5.29,5.29,57.62,38.12,37158.43,Medium
7045,21804,21805.0,2025-11-26 05:00:00,2025,11,26,5,979,38.317789,21.818416,19.65,56877.06,-32.01,510.45,297.81,5.32,5.32,58.0,38.03,37089.54,Medium
7046,21810,21811.0,2025-11-26 06:00:00,2025,11,26,6,979,38.317789,21.818416,19.54,56927.0,-30.73,536.73,313.24,5.29,5.29,57.57,38.07,37122.1,Medium
7047,21816,21817.0,2025-11-26 07:00:00,2025,11,26,7,979,38.317789,21.818416,19.59,56994.59,-25.98,552.88,325.67,5.43,5.43,59.08,38.13,37166.18,Medium
7048,21822,21823.0,2025-11-26 08:00:00,2025,11,26,8,979,38.317789,21.818416,19.6,57039.82,-20.13,555.32,326.02,5.6,5.6,61.01,38.16,37195.66,Medium
7049,21828,21829.0,2025-11-26 09:00:00,2025,11,26,9,979,38.317789,21.818416,19.64,57009.87,-17.69,549.17,321.53,5.69,5.69,62.05,38.14,37176.14,Medium
7050,21834,21835.0,2025-11-26 10:00:00,2025,11,26,10,979,38.317789,21.818416,19.75,56945.08,-16.85,506.55,298.19,5.77,5.77,63.07,38.09,37133.89,Medium
7051,21840,21841.0,2025-11-26 11:00:00,2025,11,26,11,979,38.317789,21.818416,19.94,57124.14,-7.97,474.99,284.52,6.27,6.27,68.79,38.23,37250.65,Medium
7052,21846,21847.0,2025-11-26 12:00:00,2025,11,26,12,979,38.317789,21.818416,20.06,57135.32,-7.32,433.91,257.58,6.58,6.58,72.46,38.24,37257.95,Medium
7053,21852,21853.0,2025-11-26 13:00:00,2025,11,26,13,979,38.317789,21.818416,20.2,57024.14,-7.84,408.55,198.46,6.91,6.91,76.33,38.15,37185.45,Medium
7054,21858,21859.0,2025-11-26 14:00:00,2025,11,26,14,979,38.317789,21.818416,20.2,57110.87,-7.65,394.58,220.6,6.85,6.85,75.63,38.22,37242.0,Medium
7055,21864,21865.0,2025-11-26 15:00:00,2025,11,26,15,979,38.317789,21.818416,20.12,57026.95,-5.75,394.1,228.42,6.25,6.25,68.76,38.15,37187.28,Medium
7056,21870,21871.0,2025-11-26 16:00:00,2025,11,26,16,979,38.317789,21.818416,20.04,57078.24,-14.22,391.1,226.75,5.72,5.72,62.87,38.19,37220.72,Medium
7057,21876,21877.0,2025-11-26 17:00:00,2025,11,26,17,979,38.317789,21.818416,19.93,57146.25,-22.48,393.03,226.51,5.49,5.49,60.16,38.25,37265.07,Medium
7058,21882,21883.0,2025-11-26 18:00:00,2025,11,26,18,979,38.317789,21.818416,19.79,56976.04,-23.33,404.44,232.34,5.36,5.36,58.58,38.11,37154.08,Medium
7059,21888,21889.0,2025-11-26 19:00:00,2025,11,26,19,979,38.317789,21.818416,19.77,57027.32,-22.6,406.09,232.56,5.2,5.2,56.85,38.15,37187.52,Medium
7060,21894,21895.0,2025-11-26 20:00:00,2025,11,26,20,979,38.317789,21.818416,19.66,57001.84,-20.6,405.44,234.09,5.24,5.24,57.12,38.13,37170.9,Medium
7061,21900,21901.0,2025-11-26 21:00:00,2025,11,26,21,979,38.317789,21.818416,19.69,57004.29,-19.3,407.0,236.44,5.3,5.3,57.76,38.14,37172.5,Medium
7062,21906,21907.0,2025-11-26 22:00:00,2025,11,26,22,979,38.317789,21.818416,19.7,56943.11,-17.59,417.11,244.27,5.44,5.44,59.3,38.09,37132.6,Medium
7063,21912,21913.0,2025-11-26 23:00:00,2025,11,26,23,979,38.317789,21.818416,19.71,57138.0,-15.96,417.6,244.65,5.47,5.47,59.71,38.24,37259.69,Medium
7064,21918,21919.0,2025-11-27 00:00:00,2025,11,27,0,979,38.317789,21.818416,19.67,56920.3,-15.69,415.83,243.5,5.44,5.44,59.29,38.07,37117.73,Medium
7065,21924,21925.0,2025-11-27 01:00:00,2025,11,27,1,979,38.317789,21.818416,19.75,57133.43,-16.02,419.7,243.5,5.36,5.36,58.61,38.24,37256.71,Medium
7066,21930,21931.0,2025-11-27 02:00:00,2025,11,27,2,979,38.317789,21.818416,19.7,57048.85,-14.99,419.56,243.82,5.39,5.39,58.73,38.17,37201.56,Medium
7067,21936,21937.0,2025-11-27 03:00:00,2025,11,27,3,979,38.317789,21.818416,19.61,56904.84,-14.39,418.16,243.47,5.34,5.34,58.1,38.06,37107.65,Medium
7068,21942,21943.0,2025-11-27 04:00:00,2025,11,27,4,979,38.317789,21.818416,19.61,56917.4,-15.37,412.8,240.02,5.25,5.25,57.1,38.07,37115.84,Medium
7069,21948,21949.0,2025-11-27 05:00:00,2025,11,27,5,979,38.317789,21.818416,19.59,56800.9,-16.84,420.82,244.43,5.07,5.07,55.13,37.97,37039.87,Medium
7070,21954,21955.0,2025-11-27 06:00:00,2025,11,27,6,979,38.317789,21.818416,19.6,56891.98,-15.34,431.72,250.51,5.24,5.24,56.96,38.04,37099.27,Medium
7071,21960,21961.0,2025-11-27 07:00:00,2025,11,27,7,979,38.317789,21.818416,19.43,56780.59,-12.37,434.53,252.23,5.23,5.23,56.54,37.96,37026.63,Medium
7072,21966,21967.0,2025-11-27 08:00:00,2025,11,27,8,979,38.317789,21.818416,19.48,56676.17,-11.84,429.95,249.96,5.32,5.32,57.71,37.87,36958.53,Medium
7073,21972,21973.0,2025-11-27 09:00:00,2025,11,27,9,979,38.317789,21.818416,19.65,57040.26,-6.68,426.84,249.07,5.44,5.44,59.29,38.16,37195.96,Medium
7074,21978,21979.0,2025-11-27 10:00:00,2025,11,27,10,979,38.317789,21.818416,19.71,57069.21,-5.7,431.88,252.01,5.53,5.53,60.31,38.19,37214.83,Medium
7075,21984,21985.0,2025-11-27 11:00:00,2025,11,27,11,979,38.317789,21.818416,19.62,56873.04,-0.21,413.21,244.02,5.72,5.72,62.04,38.03,37086.91,Medium
7076,21990,21991.0,2025-11-27 12:00:00,2025,11,27,12,979,38.317789,21.818416,19.48,56817.04,4.65,395.98,235.23,5.95,5.95,64.6,37.98,37050.39,Medium
7077,21996,21997.0,2025-11-27 13:00:00,2025,11,27,13,979,38.317789,21.818416,19.31,56674.26,3.86,378.97,224.08,5.99,5.99,64.8,37.87,36957.29,Medium
7078,22002,22003.0,2025-11-27 14:00:00,2025,11,27,14,979,38.317789,21.818416,19.5,56976.09,-0.41,369.26,217.71,5.79,5.79,62.85,38.11,37154.11,Medium
7079,22008,22009.0,2025-11-27 15:00:00,2025,11,27,15,979,38.317789,21.818416,19.53,57007.48,-11.86,353.35,209.68,5.54,5.54,60.19,38.14,37174.58,Medium
7080,22014,22015.0,2025-11-27 16:00:00,2025,11,27,16,979,38.317789,21.818416,19.21,56551.87,-12.06,337.38,203.39,5.57,5.57,60.1,37.77,36877.48,Medium
7081,22020,22021.0,2025-11-27 17:00:00,2025,11,27,17,979,38.317789,21.818416,19.11,56543.34,-21.46,336.75,202.49,2.62,2.62,28.25,37.76,36871.91,Medium
7082,22026,22027.0,2025-11-27 18:00:00,2025,11,27,18,979,38.317789,21.818416,19.09,56654.33,-27.15,332.96,201.33,5.31,5.31,57.2,37.85,36944.29,Medium
7083,22032,22033.0,2025-11-27 19:00:00,2025,11,27,19,979,38.317789,21.818416,19.03,56644.65,-32.54,327.97,196.65,0.0,0.0,56.31333333333333,37.85,36937.98,Medium
7084,22038,22039.0,2025-11-27 20:00:00,2025,11,27,20,979,38.317789,21.818416,18.93,56735.22,-36.84,323.97,194.88,0.0,0.0,55.42666666666667,37.92,36997.04,Medium
7085,22044,22045.0,2025-11-27 21:00:00,2025,11,27,21,979,38.317789,21.818416,19.17,56892.66,-41.6,319.02,191.89,5.06,5.06,54.54,38.05,37099.71,Medium
7086,22050,22051.0,2025-11-27 22:00:00,2025,11,27,22,979,38.317789,21.818416,19.32,57097.58,-37.81,329.46,194.02,0.0,0.0,54.48535,38.21,37233.34,Medium
7087,22056,22057.0,2025-11-27 23:00:00,2025,11,27,23,979,38.317789,21.818416,19.34,57125.09,-37.52,336.39,198.88,26.79,26.79,54.4307,38.23,37251.27,Medium
7088,22062,22063.0,2025-11-28 00:00:00,2025,11,28,0,979,38.317789,21.818416,19.24,56925.68,-35.71,350.08,203.07,0.0,0.0,54.37605,38.07,37121.24,Medium
7089,22068,22069.0,2025-11-28 01:00:00,2025,11,28,1,979,38.317789,21.818416,19.14,56987.73,-36.32,353.04,204.68,0.0,0.0,54.3214,38.12,37161.7,Medium
7090,22074,22075.0,2025-11-28 02:00:00,2025,11,28,2,979,38.317789,21.818416,19.04,56842.74,-36.62,363.86,206.46,,,54.26675,38.01,37067.15,Medium
7091,22080,22081.0,2025-11-28 03:00:00,2025,11,28,3,979,38.317789,21.818416,19.16,56844.73,-39.31,359.92,207.82,0.0,0.0,54.2121,38.01,37068.45,Medium
7092,22086,22087.0,2025-11-28 04:00:00,2025,11,28,4,979,38.317789,21.818416,18.96,56770.05,-39.76,359.51,208.26,3.29,3.29,54.15745,37.95,37019.75,Medium
7093,22092,22093.0,2025-11-28 05:00:00,2025,11,28,5,979,38.317789,21.818416,19.19,56719.27,-42.47,356.73,208.26,0.0,0.0,54.1028,37.91,36986.64,Medium
7094,22098,22099.0,2025-11-28 06:00:00,2025,11,28,6,979,38.317789,21.818416,19.27,57063.51,-47.92,367.74,215.52,0.0,0.0,54.04815,38.18,37211.11,Medium
7095,22104,22105.0,2025-11-28 07:00:00,2025,11,28,7,979,38.317789,21.818416,19.27,57016.89,-45.35,373.82,220.95,0.0,0.0,53.9935,38.15,37180.71,Medium
7096,22110,22111.0,2025-11-28 08:00:00,2025,11,28,8,979,38.317789,21.818416,19.16,56816.63,-35.06,387.08,227.08,0.0,0.0,53.93885,37.98,37050.12,Medium
7097,22116,22117.0,2025-11-28 09:00:00,2025,11,28,9,979,38.317789,21.818416,19.15,57000.43,-34.33,390.17,228.39,0.0,0.0,53.8842,38.13,37169.98,Medium
7098,23612,23613.0,2025-12-06 06:00:00,2025,12,6,6,979,38.317789,21.818416,18.53,57455.75,-25.31,300.27,177.82,4.11,4.11,43.61,38.5,37466.89,Medium
7099,23620,23621.0,2025-12-06 07:00:00,2025,12,6,7,979,38.317789,21.818416,18.58,58000.47,-25.49,322.92,189.67,22.39,22.39,44.695,38.94,37822.11,Medium
7100,23628,23629.0,2025-12-06 08:00:00,2025,12,6,8,979,38.317789,21.818416,18.64,57294.59,-10.16,341.78,196.69,0.0,0.0,45.78,38.37,37361.8,Medium
7101,23636,23637.0,2025-12-06 09:00:00,2025,12,6,9,979,38.317789,21.818416,18.69,57409.47,0.81,363.04,208.91,0.0,0.0,46.865,38.46,37436.71,Medium
7102,23644,23645.0,2025-12-06 10:00:00,2025,12,6,10,979,38.317789,21.818416,18.75,57237.94,4.56,370.2,213.82,0.0,0.0,47.95,38.32,37324.86,Medium
7103,23652,23653.0,2025-12-06 11:00:00,2025,12,6,11,979,38.317789,21.818416,18.84,57353.22,7.53,375.17,217.86,0.0,0.0,49.035,38.42,37400.04,Medium
7104,23660,23661.0,2025-12-06 12:00:00,2025,12,6,12,979,38.317789,21.818416,18.83,57176.7,3.06,384.39,223.13,0.0,0.0,50.12,38.27,37284.93,Medium
7105,23668,23669.0,2025-12-06 13:00:00,2025,12,6,13,979,38.317789,21.818416,18.77,57431.88,-9.24,368.49,214.62,0.0,0.0,51.205,38.48,37451.33,Medium
7106,23676,23677.0,2025-12-06 14:00:00,2025,12,6,14,979,38.317789,21.818416,18.72,57311.34,-2.99,343.68,204.09,4.9,4.9,52.29,38.38,37372.73,Medium
7107,23684,23685.0,2025-12-06 15:00:00,2025,12,6,15,979,38.317789,21.818416,18.72,56998.67,-5.24,370.95,218.6,0.0,0.0,47.9,38.13,37168.83,Medium
7108,23692,23693.0,2025-12-06 16:00:00,2025,12,6,16,979,38.317789,21.818416,18.67,57217.86,-13.27,402.31,395.37,4.08,4.08,43.51,38.31,37311.77,Danger
7109,23700,23701.0,2025-12-06 17:00:00,2025,12,6,17,979,38.317789,21.818416,18.6,57258.52,-24.59,416.43,356.23,1.84,1.84,47.464,38.34,37338.28,Danger
7110,23708,23709.0,2025-12-06 18:00:00,2025,12,6,18,979,38.317789,21.818416,18.6,57206.07,-22.91,444.47,308.66,0.0,0.0,51.418,38.3,37304.08,Medium
7111,23716,23717.0,2025-12-06 19:00:00,2025,12,6,19,979,38.317789,21.818416,18.61,57238.02,-22.82,466.98,294.83,0.0,0.0,55.372,38.32,37324.92,Medium
7112,23724,23725.0,2025-12-06 20:00:00,2025,12,6,20,979,38.317789,21.818416,18.6,57224.45,-24.46,459.32,282.42,0.0,0.0,59.326,38.31,37316.07,Medium
7113,23732,23733.0,2025-12-06 21:00:00,2025,12,6,21,979,38.317789,21.818416,18.59,57291.82,-25.62,454.72,273.47,5.94,5.94,63.28,38.37,37360.0,Medium
7114,23740,23741.0,2025-12-06 22:00:00,2025,12,6,22,979,38.317789,21.818416,18.59,57198.54,-27.23,424.99,252.59,0.0,0.0,62.10142857142857,38.29,37299.17,Medium
7115,23748,23749.0,2025-12-06 23:00:00,2025,12,6,23,979,38.317789,21.818416,18.58,57359.38,-23.24,407.86,208.15,0.0,0.0,60.92285714285715,38.42,37404.05,Medium
7116,23756,23757.0,2025-12-07 00:00:00,2025,12,7,0,979,38.317789,21.818416,18.58,57395.43,-22.79,369.09,183.95,0.0,0.0,59.74428571428572,38.45,37427.56,Medium
7117,23764,23765.0,2025-12-07 01:00:00,2025,12,7,1,979,38.317789,21.818416,18.58,57381.46,-23.11,328.56,165.56,0.0,0.0,58.565714285714286,38.44,37418.45,Ok
7118,23772,23773.0,2025-12-07 02:00:00,2025,12,7,2,979,38.317789,21.818416,18.56,57583.91,-23.46,298.8,161.52,0.0,0.0,57.387142857142855,38.6,37550.47,Ok
7119,23780,23781.0,2025-12-07 03:00:00,2025,12,7,3,979,38.317789,21.818416,18.53,57497.27,-24.66,264.47,159.28,0.0,0.0,56.20857142857143,38.53,37493.97,Ok
7120,23788,23789.0,2025-12-07 04:00:00,2025,12,7,4,979,38.317789,21.818416,18.35,57413.75,-23.63,262.74,158.27,5.21,5.21,55.03,38.47,37439.5,Ok
7121,23796,23797.0,2025-12-07 05:00:00,2025,12,7,5,979,38.317789,21.818416,18.28,57302.97,-24.22,286.8,177.4,0.0,0.0,54.55705882352941,38.38,37367.27,Medium
7122,23804,23805.0,2025-12-07 06:00:00,2025,12,7,6,979,38.317789,21.818416,18.3,57291.66,-25.45,339.43,207.72,0.0,0.0,54.084117647058825,38.37,37359.89,Medium
7123,23812,23813.0,2025-12-07 07:00:00,2025,12,7,7,979,38.317789,21.818416,18.37,57383.24,-25.84,362.11,221.99,9.6,9.6,53.61117647058824,38.44,37419.61,Medium
7124,23820,23821.0,2025-12-07 08:00:00,2025,12,7,8,979,38.317789,21.818416,18.36,57265.72,-16.34,393.61,237.99,0.0,0.0,53.13823529411765,38.35,37342.98,Medium
7125,23828,23829.0,2025-12-07 09:00:00,2025,12,7,9,979,38.317789,21.818416,18.47,57490.34,-14.4,398.52,238.72,0.12,0.12,52.66529411764706,38.53,37489.45,Medium
7126,23836,23837.0,2025-12-07 10:00:00,2025,12,7,10,979,38.317789,21.818416,18.59,57466.75,-13.76,407.05,236.24,0.0,0.0,52.19235294117647,38.51,37474.07,Medium
7127,23844,23845.0,2025-12-07 11:00:00,2025,12,7,11,979,38.317789,21.818416,18.69,57398.13,-5.95,381.77,223.32,0.0,0.0,51.71941176470588,38.45,37429.32,Medium
7128,23852,23853.0,2025-12-07 12:00:00,2025,12,7,12,979,38.317789,21.818416,18.75,57426.79,-3.08,341.47,199.18,16.49,16.49,51.2464705882353,38.48,37448.01,Medium
7129,23860,23861.0,2025-12-07 13:00:00,2025,12,7,13,979,38.317789,21.818416,18.78,57377.14,-11.59,312.78,187.52,0.0,0.0,50.77352941176471,38.44,37415.64,Medium
7130,23868,23869.0,2025-12-07 14:00:00,2025,12,7,14,979,38.317789,21.818416,18.75,57282.94,-16.81,299.27,177.21,0.62,0.62,50.30058823529412,38.36,37354.2,Medium
7131,23876,23877.0,2025-12-07 15:00:00,2025,12,7,15,979,38.317789,21.818416,18.65,57150.96,-16.56,254.27,157.89,0.0,0.0,49.82764705882353,38.25,37268.14,Ok
7132,23884,23885.0,2025-12-07 16:00:00,2025,12,7,16,979,38.317789,21.818416,18.61,57330.69,-17.95,232.86,142.92,0.0,0.0,49.35470588235295,38.4,37385.34,Ok
7133,24295,24296.0,2025-12-10 11:00:00,2025,12,10,11,979,38.317789,21.818416,18.26,57427.36,-9.23,333.16,193.44,2.16,2.16,22.87,38.48,37448.38,Medium
7134,24302,24303.0,2025-12-10 12:00:00,2025,12,10,12,979,38.317789,21.818416,18.36,57342.96,-7.58,315.31,185.42,0.0,0.0,22.71857142857143,38.41,37393.35,Medium
7135,24309,24310.0,2025-12-10 13:00:00,2025,12,10,13,979,38.317789,21.818416,18.48,57360.39,-7.5,339.98,200.92,0.0,0.0,22.56714285714286,38.42,37404.71,Medium
7136,24316,24317.0,2025-12-10 14:00:00,2025,12,10,14,979,38.317789,21.818416,18.55,57354.24,-9.79,360.5,213.21,0.0,0.0,22.415714285714287,38.42,37400.7,Medium
7137,24323,24324.0,2025-12-10 15:00:00,2025,12,10,15,979,38.317789,21.818416,18.51,57455.5,-9.29,362.08,213.75,0.0,0.0,22.26428571428572,38.5,37466.73,Medium
7138,24330,24331.0,2025-12-10 16:00:00,2025,12,10,16,979,38.317789,21.818416,18.36,57440.04,-10.63,409.46,237.07,0.71,0.71,22.112857142857145,38.49,37456.65,Medium
7139,24337,24338.0,2025-12-10 17:00:00,2025,12,10,17,979,38.317789,21.818416,18.36,57431.08,-27.32,468.76,450.52,0.0,0.0,21.961428571428574,38.48,37450.81,Danger
7140,24345,24346.0,2025-12-10 18:00:00,2025,12,10,18,979,38.317789,21.818416,18.33,57386.16,-49.53,504.86,337.38,0.0,0.0,21.81,38.44,37421.52,Medium
7141,24353,24354.0,2025-12-10 19:00:00,2025,12,10,19,979,38.317789,21.818416,18.27,57224.84,-53.06,543.37,342.84,0.0,0.0,21.658571428571427,38.31,37316.32,Medium
7142,24361,24362.0,2025-12-10 20:00:00,2025,12,10,20,979,38.317789,21.818416,18.13,57505.35,-51.29,567.44,342.63,0.0,0.0,21.507142857142856,38.54,37499.24,Medium
7143,24369,24370.0,2025-12-10 21:00:00,2025,12,10,21,979,38.317789,21.818416,18.19,57410.18,-39.08,608.93,350.68,0.0,0.0,21.355714285714285,38.46,37437.18,Medium
7144,24377,24378.0,2025-12-10 22:00:00,2025,12,10,22,979,38.317789,21.818416,18.19,57340.99,-37.62,636.88,369.42,0.0,0.0,21.204285714285717,38.41,37392.06,Medium
7145,24385,24386.0,2025-12-10 23:00:00,2025,12,10,23,979,38.317789,21.818416,18.19,57248.95,-36.9,638.99,373.98,0.0,0.0,21.052857142857142,38.33,37332.04,Danger
7146,24401,24402.0,2025-12-11 01:00:00,2025,12,11,1,979,38.317789,21.818416,18.23,56999.2,-47.69,703.77,408.47,1.97,1.97,20.75,38.13,37169.18,Danger
7147,24409,24410.0,2025-12-11 02:00:00,2025,12,11,2,979,38.317789,21.818416,18.2,58102.25,-51.86,739.56,431.35,0.0,0.0,20.91304347826087,39.02,37888.48,Danger
7148,24417,24418.0,2025-12-11 03:00:00,2025,12,11,3,979,38.317789,21.818416,18.2,57370.59,-40.76,737.57,430.44,0.0,0.0,21.07608695652174,38.43,37411.37,Danger
