,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm
8988,8989.0,2025-08-17 21:00:00,2025,8,17,21,984,38.183667,21.678139,26.65,54782.17,296.23,254.3,138.07,4.99,4.99,62.35,36.36,35723.46
8996,8997.0,2025-08-17 22:00:00,2025,8,17,22,984,38.183667,21.678139,26.43,54470.72,296.42,272.88,148.39,5.19,5.19,64.63,36.11,35520.36
9004,9005.0,2025-08-17 23:00:00,2025,8,17,23,984,38.183667,21.678139,26.25,54404.29,297.21,340.53,202.18,5.01,5.01,62.05,36.06,35477.04
9012,9013.0,2025-08-18 00:00:00,2025,8,18,0,984,38.183667,21.678139,26.1,54164.37,297.55,316.63,192.3,4.87,4.87,60.23,35.87,35320.59
9020,9021.0,2025-08-18 01:00:00,2025,8,18,1,984,38.183667,21.678139,25.94,54117.05,297.07,302.74,176.22,4.59,4.59,56.52,35.83,35289.73
9028,9029.0,2025-08-18 02:00:00,2025,8,18,2,984,38.183667,21.678139,25.83,54091.02,296.12,277.44,167.72,4.33,4.33,53.16,35.81,35272.75
9036,9037.0,2025-08-18 03:00:00,2025,8,18,3,984,38.183667,21.678139,25.69,53923.88,296.92,299.95,178.86,4.32,4.32,52.87,35.68,35163.77
9044,9045.0,2025-08-18 04:00:00,2025,8,18,4,984,38.183667,21.678139,25.51,54067.76,296.98,306.05,183.74,4.42,4.42,53.92,35.79,35257.59
9052,9053.0,2025-08-18 05:00:00,2025,8,18,5,984,38.183667,21.678139,25.48,53923.88,296.68,303.19,177.43,4.64,4.64,56.6,35.68,35163.77
9060,9061.0,2025-08-18 06:00:00,2025,8,18,6,984,38.183667,21.678139,25.47,53927.44,297.48,292.06,166.81,4.52,4.52,55.09,35.68,35166.09
9068,9069.0,2025-08-18 07:00:00,2025,8,18,7,984,38.183667,21.678139,25.42,53867.38,301.3,284.39,157.4,4.77,4.77,58.16,35.63,35126.92
9076,9077.0,2025-08-18 08:00:00,2025,8,18,8,984,38.183667,21.678139,25.56,54117.91,307.43,270.48,161.52,4.21,4.21,51.39,35.83,35290.29
9084,9085.0,2025-08-18 09:00:00,2025,8,18,9,984,38.183667,21.678139,25.73,54032.59,304.53,286.45,175.56,4.94,4.94,60.5,35.76,35234.66
9092,9093.0,2025-08-18 10:00:00,2025,8,18,10,984,38.183667,21.678139,26.15,54015.56,298.62,285.73,169.57,5.08,5.08,62.86,35.75,35223.55
9101,9102.0,2025-08-18 11:00:00,2025,8,18,11,984,38.183667,21.678139,26.68,53900.71,303.84,285.6,166.66,4.95,4.95,61.53,35.66,35148.66
9110,9111.0,2025-08-18 12:00:00,2025,8,18,12,984,38.183667,21.678139,26.97,54015.29,302.28,304.63,194.08,4.69,4.69,58.93,35.75,35223.37
9119,9120.0,2025-08-18 13:00:00,2025,8,18,13,984,38.183667,21.678139,27.39,54111.37,302.87,309.65,188.33,5.03,5.03,63.5,35.83,35286.03
9128,9129.0,2025-08-18 14:00:00,2025,8,18,14,984,38.183667,21.678139,27.39,54379.51,302.49,309.65,182.93,5.58,5.58,70.69,36.04,35460.88
9137,9138.0,2025-08-18 15:00:00,2025,8,18,15,984,38.183667,21.678139,27.86,54671.63,302.24,309.65,182.93,5.65,5.65,72.03,36.27,35651.37
9146,9147.0,2025-08-18 16:00:00,2025,8,18,16,984,38.183667,21.678139,27.86,54527.8,303.16,206.21,123.32,5.3,5.3,67.47,36.16,35557.58
9155,9156.0,2025-08-18 17:00:00,2025,8,18,17,984,38.183667,21.678139,27.6,54506.69,303.19,206.21,123.32,5.5,5.5,69.71,36.14,35543.82
9164,9165.0,2025-08-18 18:00:00,2025,8,18,18,984,38.183667,21.678139,27.21,54656.07,302.97,208.65,126.35,5.65,5.65,71.49,36.26,35641.23
9173,9174.0,2025-08-18 19:00:00,2025,8,18,19,984,38.183667,21.678139,27.08,54720.75,302.11,190.9,117.74,5.41,5.41,68.3,36.31,35683.41
9182,9183.0,2025-08-18 20:00:00,2025,8,18,20,984,38.183667,21.678139,27.04,54375.71,299.39,192.67,123.92,5.23,5.23,65.74,36.04,35458.4
9191,9192.0,2025-08-18 21:00:00,2025,8,18,21,984,38.183667,21.678139,26.82,54241.26,299.39,202.6,128.9,4.87,4.87,61.07,35.93,35370.73
9200,9201.0,2025-08-18 22:00:00,2025,8,18,22,984,38.183667,21.678139,26.69,54569.75,298.82,195.58,126.75,5.03,5.03,62.93,36.19,35584.94
9209,9210.0,2025-08-18 23:00:00,2025,8,18,23,984,38.183667,21.678139,26.57,54537.77,297.15,197.51,127.37,5.19,5.19,64.63,36.16,35564.08
