"id","date_insert","year","month","day","hour","sensor_id","lat","lng","wtempV_°C","conductivity_of_solution_ mS_cm","oxidation_reduction_potential_ mV","total_suspended_solids_mg_L","turbidity_NTU","dissolved_oxygen_concentration _ppm","dissolved_oxygen_concentration_mg_L","oxygen_saturation_%","salinity_ppt","dissolved_solids _ppm"
161,"2025-07-04 08:00:00",2025,7,4,8,981,"38.292904","21.766819",21.29,61454.41,306.38,4.09,0.00,5.76,5.76,64.74,41.76,40074.43
162,"2025-07-04 08:00:00",2025,7,4,8,982,"38.28469","21.759148",21.44,30784.37,277.27,1845.84,1302.08,6.69,6.69,75.30,19.11,20074.49
163,"2025-07-04 08:00:00",2025,7,4,8,983,"38.282368","21.754868",21.79,22783.18,300.75,54.71,25.68,7.33,7.33,83.22,13.74,14856.91
164,"2025-07-04 08:00:00",2025,7,4,8,984,"38.183667","21.678139",22.15,52954.67,304.18,52.49,32.00,7.48,7.48,85.59,34.92,34531.74
165,"2025-07-04 09:00:00",2025,7,4,9,976,"38.310409","21.784038",24.08,55682.80,-168.50,354.57,155.95,8.12,8.12,96.67,37.08,36310.76
166,"2025-07-04 09:00:00",2025,7,4,9,977,"38.328212","21.876467",25.28,55644.64,-158.45,166.10,87.77,9.24,9.24,112.49,37.05,36285.88
167,"2025-07-04 09:00:00",2025,7,4,9,978,"38.331904","21.842924",23.48,56376.30,-33.51,48.69,26.37,11.77,11.77,138.58,37.63,36762.99
168,"2025-07-04 09:00:00",2025,7,4,9,979,"38.317789","21.818416",23.92,57531.52,280.03,832.81,481.19,7.05,7.05,83.83,38.56,37516.30
169,"2025-07-04 09:00:00",2025,7,4,9,980,"38.30971","21.779349",23.34,62224.27,100.81,117.06,76.09,4.84,4.84,56.66,42.39,40576.45
170,"2025-07-04 09:00:00",2025,7,4,9,981,"38.292904","21.766819",21.44,61451.97,305.18,5.85,2.74,5.76,5.76,65.05,41.76,40072.83
171,"2025-07-04 09:00:00",2025,7,4,9,982,"38.28469","21.759148",21.71,16524.16,281.78,1806.36,486.65,6.76,6.76,76.17,9.68,9554.27
172,"2025-07-04 09:00:00",2025,7,4,9,983,"38.282368","21.754868",22.05,24554.79,298.79,47.85,23.47,7.59,7.59,86.70,14.91,16012.18
173,"2025-07-04 09:00:00",2025,7,4,9,984,"38.183667","21.678139",22.40,52949.85,306.22,54.20,32.31,7.58,7.58,87.28,34.92,34528.60
174,"2025-07-04 10:00:00",2025,7,4,10,976,"38.310409","21.784038",24.32,57069.35,-172.08,69.98,39.75,8.10,8.10,96.68,38.19,37214.93
175,"2025-07-04 10:00:00",2025,7,4,10,977,"38.328212","21.876467",25.52,55781.90,-158.63,219.13,116.82,9.49,9.49,116.32,37.16,36375.38
176,"2025-07-04 10:00:00",2025,7,4,10,978,"38.331904","21.842924",23.60,56346.30,-44.21,47.59,26.06,11.63,11.63,137.16,37.61,36743.43
177,"2025-07-04 10:00:00",2025,7,4,10,979,"38.317789","21.818416",24.19,57671.65,278.27,807.95,471.93,7.13,7.13,84.87,38.67,37607.69
178,"2025-07-04 10:00:00",2025,7,4,10,980,"38.30971","21.779349",23.55,62214.35,100.58,122.10,80.10,4.89,4.89,57.55,42.38,40569.98
179,"2025-07-04 10:00:00",2025,7,4,10,981,"38.292904","21.766819",21.54,61399.25,305.07,9.65,2.28,5.73,5.73,64.74,41.71,40038.45
180,"2025-07-04 10:00:00",2025,7,4,10,982,"38.28469","21.759148",22.35,47816.93,285.07,1573.86,568.91,7.19,7.19,82.56,31.14,31181.42
181,"2025-07-04 10:00:00",2025,7,4,10,983,"38.282368","21.754868",22.46,29001.93,297.03,37.20,20.43,7.85,7.85,90.50,17.90,18912.16
182,"2025-07-04 10:00:00",2025,7,4,10,984,"38.183667","21.678139",22.97,52943.93,305.55,53.67,32.42,7.73,7.73,89.95,34.91,34524.73
183,"2025-07-04 11:00:00",2025,7,4,11,976,"38.310409","21.784038",24.47,56619.87,-170.85,1698.29,711.56,8.12,8.12,97.23,37.83,36921.82
184,"2025-07-04 11:00:00",2025,7,4,11,977,"38.328212","21.876467",25.66,55839.90,-158.34,208.42,104.81,9.55,9.55,117.21,37.20,36413.20
185,"2025-07-04 11:00:00",2025,7,4,11,978,"38.331904","21.842924",23.86,56075.70,-46.62,47.00,26.12,11.26,11.26,133.71,37.39,36566.97
186,"2025-07-04 11:00:00",2025,7,4,11,979,"38.317789","21.818416",24.47,57115.37,278.08,785.06,457.65,7.27,7.27,86.96,38.22,37244.93
187,"2025-07-04 11:00:00",2025,7,4,11,980,"38.30971","21.779349",23.82,62173.83,101.01,128.67,82.85,4.91,4.91,58.15,42.35,40543.56
188,"2025-07-04 11:00:00",2025,7,4,11,981,"38.292904","21.766819",21.56,61479.30,304.57,8.31,0.92,5.86,5.86,66.31,41.78,40090.66
189,"2025-07-04 11:00:00",2025,7,4,11,982,"38.28469","21.759148",22.70,59111.43,283.57,1471.72,653.99,7.31,7.31,84.65,39.84,38546.57
190,"2025-07-04 11:00:00",2025,7,4,11,983,"38.282368","21.754868",23.01,31265.53,295.87,31.99,17.39,8.29,8.29,96.66,19.44,20388.25
191,"2025-07-04 11:00:00",2025,7,4,11,984,"38.183667","21.678139",23.72,52805.79,299.31,53.50,32.32,7.70,7.70,90.77,34.81,34434.66
192,"2025-07-04 12:00:00",2025,7,4,12,976,"38.310409","21.784038",24.63,57132.63,-166.99,267.83,43.36,8.06,8.06,96.75,38.24,37256.19
193,"2025-07-04 12:00:00",2025,7,4,12,977,"38.328212","21.876467",25.80,55915.55,-158.83,204.36,125.47,9.71,9.71,119.63,37.26,36462.53
194,"2025-07-04 12:00:00",2025,7,4,12,978,"38.331904","21.842924",24.09,56351.34,-47.91,45.98,25.37,11.43,11.43,136.11,37.61,36746.71
195,"2025-07-04 12:00:00",2025,7,4,12,979,"38.317789","21.818416",24.68,57383.98,277.20,764.08,445.14,7.39,7.39,88.72,38.44,37420.10
196,"2025-07-04 12:00:00",2025,7,4,12,980,"38.30971","21.779349",23.92,62164.91,101.71,134.55,85.82,4.95,4.95,58.43,42.34,40537.74
197,"2025-07-04 12:00:00",2025,7,4,12,981,"38.292904","21.766819",21.45,61501.10,303.64,5.62,0.14,5.98,5.98,67.36,41.80,40104.87
198,"2025-07-04 12:00:00",2025,7,4,12,982,"38.28469","21.759148",23.27,58907.77,280.91,1316.57,555.21,7.24,7.24,84.66,39.67,38413.75
199,"2025-07-04 12:00:00",2025,7,4,12,983,"38.282368","21.754868",23.57,31590.77,291.37,24.38,13.28,8.74,8.74,103.13,19.66,20600.34
200,"2025-07-04 12:00:00",2025,7,4,12,984,"38.183667","21.678139",23.99,52760.78,297.73,52.97,31.83,7.72,7.72,91.90,34.78,34405.30
201,"2025-07-04 13:00:00",2025,7,4,13,976,"38.310409","21.784038",24.58,56950.16,-168.55,767.93,69.42,8.11,8.11,97.04,38.09,37137.20
202,"2025-07-04 13:00:00",2025,7,4,13,977,"38.328212","21.876467",25.88,55806.59,-157.42,252.39,127.34,9.36,9.36,115.51,37.17,36391.48
203,"2025-07-04 13:00:00",2025,7,4,13,978,"38.331904","21.842924",24.05,56368.56,-52.17,46.60,26.22,11.36,11.36,135.27,37.62,36757.94
204,"2025-07-04 13:00:00",2025,7,4,13,979,"38.317789","21.818416",24.86,57751.13,275.87,752.30,432.85,8.49,8.49,102.31,38.74,37659.52
205,"2025-07-04 13:00:00",2025,7,4,13,980,"38.30971","21.779349",23.41,62200.86,104.25,143.37,92.68,5.08,5.08,59.52,42.37,40561.18
206,"2025-07-04 13:00:00",2025,7,4,13,981,"38.292904","21.766819",21.44,61512.36,301.25,4.12,0.01,5.86,5.86,66.17,41.81,40112.21
207,"2025-07-04 13:00:00",2025,7,4,13,982,"38.28469","21.759148",23.49,56774.59,282.27,1231.62,1863.19,5.48,5.48,64.01,37.95,37022.71
208,"2025-07-04 13:00:00",2025,7,4,13,983,"38.282368","21.754868",23.94,32065.34,289.93,21.13,11.10,9.32,9.32,110.26,19.99,20909.81
209,"2025-07-04 13:00:00",2025,7,4,13,984,"38.183667","21.678139",24.29,52903.44,298.67,53.50,32.16,7.68,7.68,91.56,34.88,34498.34
210,"2025-07-04 14:00:00",2025,7,4,14,976,"38.310409","21.784038",24.53,57014.24,-167.43,49.06,46.12,8.17,8.17,97.97,38.14,37178.98
211,"2025-07-04 14:00:00",2025,7,4,14,977,"38.328212","21.876467",25.90,55757.48,-160.63,296.91,168.30,8.68,8.68,107.17,37.14,36359.46
212,"2025-07-04 14:00:00",2025,7,4,14,978,"38.331904","21.842924",24.07,56523.00,-52.76,50.02,28.55,10.02,10.02,119.33,37.75,36858.65
213,"2025-07-04 14:00:00",2025,7,4,14,979,"38.317789","21.818416",24.82,57540.49,274.94,740.03,429.11,8.49,8.49,102.29,38.57,37522.16
214,"2025-07-04 14:00:00",2025,7,4,14,980,"38.30971","21.779349",23.17,62244.92,104.22,146.35,95.17,5.16,5.16,60.16,42.41,40589.91
215,"2025-07-04 14:00:00",2025,7,4,14,981,"38.292904","21.766819",21.60,61657.50,302.66,4.15,0.11,5.85,5.85,66.15,41.93,40206.86
216,"2025-07-04 14:00:00",2025,7,4,14,982,"38.28469","21.759148",23.62,58465.02,280.06,1507.46,2239.40,7.38,7.38,87.52,39.31,38125.04
217,"2025-07-04 14:00:00",2025,7,4,14,983,"38.282368","21.754868",24.43,32311.17,287.87,21.30,10.99,9.70,9.70,115.80,20.15,21070.12
218,"2025-07-04 14:00:00",2025,7,4,14,984,"38.183667","21.678139",24.60,52890.17,299.14,50.76,31.16,7.63,7.63,91.25,34.87,34489.68
219,"2025-07-04 15:00:00",2025,7,4,15,976,"38.310409","21.784038",24.63,56643.91,-168.02,435.38,56.92,8.04,8.04,96.63,9998.04,36937.49
220,"2025-07-04 15:00:00",2025,7,4,15,977,"38.328212","21.876467",25.88,55794.31,-161.73,271.44,152.57,8.03,8.03,99.08,37.17,36383.47
221,"2025-07-04 15:00:00",2025,7,4,15,978,"38.331904","21.842924",23.79,56646.32,-52.79,52.06,29.85,9.38,9.38,111.18,37.85,36939.07
222,"2025-07-04 15:00:00",2025,7,4,15,979,"38.317789","21.818416",24.83,58649.80,274.19,731.31,422.15,8.64,8.64,104.11,39.46,38245.54
223,"2025-07-04 15:00:00",2025,7,4,15,980,"38.30971","21.779349",23.17,62115.03,104.19,157.84,100.62,5.17,5.17,60.37,42.30,40505.21
224,"2025-07-04 15:00:00",2025,7,4,15,981,"38.292904","21.766819",21.93,61790.05,302.37,5.43,0.14,5.79,5.79,65.89,42.03,40293.30
225,"2025-07-04 15:00:00",2025,7,4,15,982,"38.28469","21.759148",23.53,47834.01,288.01,1475.33,602.32,7.34,7.34,86.42,31.15,31192.56
226,"2025-07-04 15:00:00",2025,7,4,15,983,"38.282368","21.754868",23.87,32344.50,284.79,21.35,11.30,10.28,10.28,122.12,20.18,21091.85
227,"2025-07-04 15:00:00",2025,7,4,15,984,"38.183667","21.678139",24.88,52905.37,298.77,47.91,29.93,7.59,7.59,91.19,34.88,34499.59
228,"2025-07-04 16:00:00",2025,7,4,16,976,"38.310409","21.784038",24.82,56338.42,-166.46,180.72,133.26,8.08,8.08,96.99,37.60,36738.29
229,"2025-07-04 16:00:00",2025,7,4,16,977,"38.328212","21.876467",25.93,55725.08,-162.40,259.94,157.61,7.62,7.62,94.04,37.11,36338.32
230,"2025-07-04 16:00:00",2025,7,4,16,978,"38.331904","21.842924",23.73,56469.86,-47.78,52.77,30.44,9.23,9.23,109.08,37.71,36824.00
231,"2025-07-04 16:00:00",2025,7,4,16,979,"38.317789","21.818416",25.03,58543.24,273.66,723.00,419.52,8.64,8.64,104.39,39.38,38176.05
232,"2025-07-04 16:00:00",2025,7,4,16,980,"38.30971","21.779349",23.24,62016.52,103.24,158.42,100.26,5.06,5.06,59.26,42.22,40440.98
233,"2025-07-04 16:00:00",2025,7,4,16,981,"38.292904","21.766819",22.28,61582.39,304.29,2.55,0.12,5.64,5.64,64.71,41.86,40157.88
234,"2025-07-04 16:00:00",2025,7,4,16,982,"38.28469","21.759148",23.51,52774.85,285.90,1625.21,5814.23,7.05,7.05,82.51,34.79,34414.48
235,"2025-07-04 16:00:00",2025,7,4,16,983,"38.282368","21.754868",24.32,32961.28,282.68,21.02,11.06,10.62,10.62,126.44,20.60,21494.05
236,"2025-07-04 16:00:00",2025,7,4,16,984,"38.183667","21.678139",25.25,52857.09,298.57,47.83,32.95,7.53,7.53,91.16,34.85,34468.11
237,"2025-07-04 17:00:00",2025,7,4,17,976,"38.310409","21.784038",25.02,56716.45,-166.44,2297.38,61.66,8.01,8.01,96.49,37.90,36984.80
238,"2025-07-04 17:00:00",2025,7,4,17,977,"38.328212","21.876467",25.80,55565.18,-164.78,275.86,138.87,7.41,7.41,91.31,36.98,36234.05
239,"2025-07-04 17:00:00",2025,7,4,17,978,"38.331904","21.842924",23.73,56500.39,-45.12,53.81,31.03,9.17,9.17,108.49,37.73,36843.91
240,"2025-07-04 17:00:00",2025,7,4,17,979,"38.317789","21.818416",25.00,58778.29,272.25,714.94,417.63,8.26,8.26,99.85,39.57,38329.32
241,"2025-07-04 17:00:00",2025,7,4,17,980,"38.30971","21.779349",23.01,61961.67,101.28,163.40,100.07,4.88,4.88,56.83,42.18,40405.21
242,"2025-07-04 17:00:00",2025,7,4,17,981,"38.292904","21.766819",22.50,61401.17,301.26,6.97,1.11,5.62,5.62,64.49,41.71,40039.70
243,"2025-07-04 17:00:00",2025,7,4,17,982,"38.28469","21.759148",23.30,19494.37,274.06,1487.18,288.66,6.95,6.95,81.53,11.59,12712.28
244,"2025-07-04 17:00:00",2025,7,4,17,983,"38.282368","21.754868",23.87,31846.14,282.68,19.50,10.45,10.89,10.89,128.31,19.84,20766.87
245,"2025-07-04 17:00:00",2025,7,4,17,984,"38.183667","21.678139",25.30,52815.86,300.15,48.76,31.35,7.69,7.69,93.29,34.82,34441.22
246,"2025-07-04 18:00:00",2025,7,4,18,976,"38.310409","21.784038",24.76,56863.98,-168.76,2047.58,203.63,8.09,8.09,97.16,38.02,37081.00
247,"2025-07-04 18:00:00",2025,7,4,18,977,"38.328212","21.876467",25.73,55513.23,-165.85,306.88,183.49,7.23,7.23,88.88,36.94,36200.18
248,"2025-07-04 18:00:00",2025,7,4,18,978,"38.331904","21.842924",23.76,56452.52,-47.50,54.65,31.46,8.97,8.97,105.74,37.69,36812.69
249,"2025-07-04 18:00:00",2025,7,4,18,979,"38.317789","21.818416",24.92,57989.82,271.13,703.47,415.13,7.78,7.78,94.00,38.93,37815.16
250,"2025-07-04 18:00:00",2025,7,4,18,980,"38.30971","21.779349",22.91,61993.53,101.10,168.06,108.00,4.80,4.80,55.83,42.20,40425.98
251,"2025-07-04 18:00:00",2025,7,4,18,981,"38.292904","21.766819",22.31,61444.70,302.15,4.35,1.35,5.69,5.69,65.28,41.75,40068.09
252,"2025-07-04 18:00:00",2025,7,4,18,982,"38.28469","21.759148",23.40,46267.53,280.98,1610.85,1957.56,7.86,7.86,92.08,30.01,30171.06
253,"2025-07-04 18:00:00",2025,7,4,18,983,"38.282368","21.754868",23.80,31157.55,287.34,24.88,12.81,10.69,10.69,126.49,19.36,20317.84
254,"2025-07-04 18:00:00",2025,7,4,18,984,"38.183667","21.678139",25.06,52823.68,300.91,45.39,23.85,7.97,7.97,96.10,34.82,34446.32
255,"2025-07-04 19:00:00",2025,7,4,19,976,"38.310409","21.784038",24.82,56804.99,-170.46,197.65,191.57,7.92,7.92,95.49,37.98,37042.54
256,"2025-07-04 19:00:00",2025,7,4,19,977,"38.328212","21.876467",25.67,55590.89,-166.68,322.41,177.27,7.12,7.12,87.40,37.00,36250.82
257,"2025-07-04 19:00:00",2025,7,4,19,978,"38.331904","21.842924",23.43,56561.54,-49.24,54.57,31.45,8.74,8.74,102.54,37.78,36883.79
258,"2025-07-04 19:00:00",2025,7,4,19,979,"38.317789","21.818416",24.72,58750.20,271.73,702.86,411.34,7.18,7.18,86.24,39.55,38311.01
259,"2025-07-04 19:00:00",2025,7,4,19,980,"38.30971","21.779349",22.69,61896.16,102.71,161.32,104.44,4.84,4.84,55.92,42.12,40362.48
260,"2025-07-04 19:00:00",2025,7,4,19,981,"38.292904","21.766819",22.35,61202.74,306.56,7.03,2.20,5.69,5.69,65.49,41.55,39910.31
261,"2025-07-04 19:00:00",2025,7,4,19,982,"38.28469","21.759148",23.22,12635.67,278.38,1755.49,1837.91,6.83,6.83,80.10,7.24,7305.94
262,"2025-07-04 19:00:00",2025,7,4,19,983,"38.282368","21.754868",23.68,30256.07,292.10,26.53,14.28,10.45,10.45,123.57,18.75,19729.98
263,"2025-07-04 19:00:00",2025,7,4,19,984,"38.183667","21.678139",24.94,52831.48,301.93,44.42,21.52,7.75,7.75,93.09,34.83,34451.41
264,"2025-07-04 20:00:00",2025,7,4,20,976,"38.310409","21.784038",25.03,57124.30,-174.35,202.25,64.78,7.72,7.72,93.19,38.23,37250.75
265,"2025-07-04 20:00:00",2025,7,4,20,977,"38.328212","21.876467",25.49,55403.00,-169.80,303.43,194.83,6.87,6.87,84.11,36.85,36128.30
266,"2025-07-04 20:00:00",2025,7,4,20,978,"38.331904","21.842924",23.54,56404.53,-56.00,56.19,32.27,8.54,8.54,100.52,37.65,36781.39
267,"2025-07-04 20:00:00",2025,7,4,20,979,"38.317789","21.818416",24.26,59018.99,273.73,701.93,411.17,6.53,6.53,77.82,39.76,38486.29
268,"2025-07-04 20:00:00",2025,7,4,20,980,"38.30971","21.779349",22.41,61926.96,101.10,171.99,107.10,4.75,4.75,54.54,42.15,40382.57
269,"2025-07-04 20:00:00",2025,7,4,20,981,"38.292904","21.766819",22.19,61126.84,306.61,9.11,3.58,5.53,5.53,63.47,41.49,39860.82
270,"2025-07-04 20:00:00",2025,7,4,20,982,"38.28469","21.759148",22.90,48625.84,274.58,1796.36,1777.57,7.02,7.02,81.27,31.73,31708.91
271,"2025-07-04 20:00:00",2025,7,4,20,983,"38.282368","21.754868",23.54,28290.35,295.40,28.20,14.94,10.14,10.14,119.50,17.41,18448.14
272,"2025-07-04 20:00:00",2025,7,4,20,984,"38.183667","21.678139",24.46,52817.65,302.95,47.07,21.18,7.53,7.53,89.90,34.82,34442.39
273,"2025-07-04 21:00:00",2025,7,4,21,976,"38.310409","21.784038",24.82,57192.77,-178.35,85.45,177.16,7.56,7.56,91.11,38.29,37295.41
274,"2025-07-04 21:00:00",2025,7,4,21,977,"38.328212","21.876467",25.35,55703.78,-174.48,264.68,157.85,6.46,6.46,78.77,37.09,36324.44
275,"2025-07-04 21:00:00",2025,7,4,21,978,"38.331904","21.842924",23.55,56459.65,-57.98,58.58,33.41,8.45,8.45,99.70,37.70,36817.34
276,"2025-07-04 21:00:00",2025,7,4,21,979,"38.317789","21.818416",24.09,58174.82,273.87,711.75,414.58,6.21,6.21,73.92,39.08,37935.80
277,"2025-07-04 21:00:00",2025,7,4,21,980,"38.30971","21.779349",22.58,61846.59,99.87,170.98,110.23,4.62,4.62,53.16,42.08,40330.16
278,"2025-07-04 21:00:00",2025,7,4,21,981,"38.292904","21.766819",21.94,65047.30,311.53,8.50,2.82,5.32,5.32,60.67,44.74,42417.35
279,"2025-07-04 21:00:00",2025,7,4,21,982,"38.28469","21.759148",22.54,54598.76,278.11,2129.54,1666.52,6.93,6.93,79.92,36.21,35603.86
280,"2025-07-04 21:00:00",2025,7,4,21,983,"38.282368","21.754868",23.33,28592.27,294.08,29.10,15.83,9.71,9.71,113.96,17.62,18645.02
281,"2025-07-04 21:00:00",2025,7,4,21,984,"38.183667","21.678139",23.69,52997.98,305.03,43.27,15.99,7.29,7.29,85.74,34.95,34559.98
282,"2025-07-04 22:00:00",2025,7,4,22,976,"38.310409","21.784038",24.68,57152.22,-175.34,121.06,74.12,7.69,7.69,92.51,38.25,37268.96
283,"2025-07-04 22:00:00",2025,7,4,22,977,"38.328212","21.876467",25.28,55597.58,-176.97,287.58,172.57,6.07,6.07,73.89,37.01,36255.18
284,"2025-07-04 22:00:00",2025,7,4,22,978,"38.331904","21.842924",23.54,56482.13,-61.27,60.93,34.91,8.17,8.17,96.42,37.72,36832.00
285,"2025-07-04 22:00:00",2025,7,4,22,979,"38.317789","21.818416",23.85,57900.71,274.77,712.85,415.65,6.04,6.04,71.72,38.86,37757.05
286,"2025-07-04 22:00:00",2025,7,4,22,980,"38.30971","21.779349",22.57,61995.25,99.30,167.66,109.65,4.56,4.56,52.54,42.20,40427.10
287,"2025-07-04 22:00:00",2025,7,4,22,981,"38.292904","21.766819",21.76,50806.52,314.80,10.26,3.91,5.31,5.31,60.34,33.33,33130.93
288,"2025-07-04 22:00:00",2025,7,4,22,982,"38.28469","21.759148",22.31,20217.46,277.98,2340.40,2268.82,6.58,6.58,75.53,12.06,11689.74
289,"2025-07-04 22:00:00",2025,7,4,22,983,"38.282368","21.754868",22.87,28765.52,293.76,34.79,19.03,9.22,9.22,107.21,17.73,18757.99
290,"2025-07-04 22:00:00",2025,7,4,22,984,"38.183667","21.678139",23.38,52976.19,305.41,40.46,18.08,7.20,7.20,84.54,34.93,34545.77
291,"2025-07-04 23:00:00",2025,7,4,23,976,"38.310409","21.784038",24.68,57151.61,-175.45,96.87,30.03,7.69,7.69,92.47,9998.04,37268.57
292,"2025-07-04 23:00:00",2025,7,4,23,977,"38.328212","21.876467",25.01,55654.26,-175.52,292.87,174.90,6.12,6.12,74.06,37.05,36292.14
293,"2025-07-04 23:00:00",2025,7,4,23,978,"38.331904","21.842924",23.54,56379.95,-63.47,63.39,36.46,8.10,8.10,95.51,37.63,36765.36
294,"2025-07-04 23:00:00",2025,7,4,23,979,"38.317789","21.818416",23.85,57933.65,275.07,720.28,417.07,5.98,5.98,70.99,38.88,37778.54
295,"2025-07-04 23:00:00",2025,7,4,23,980,"38.30971","21.779349",22.67,62001.08,100.08,160.42,99.96,4.58,4.58,52.89,42.21,40430.91
296,"2025-07-04 23:00:00",2025,7,4,23,981,"38.292904","21.766819",21.60,74236.03,317.50,6.33,2.26,5.35,5.35,60.48,52.58,48409.32
297,"2025-07-04 23:00:00",2025,7,4,23,982,"38.28469","21.759148",21.95,15619.54,275.72,2321.15,2514.92,6.28,6.28,71.94,9.11,9031.22
298,"2025-07-04 23:00:00",2025,7,4,23,983,"38.282368","21.754868",22.54,27386.62,295.95,33.14,18.44,8.86,8.86,102.20,16.80,17858.82
299,"2025-07-04 23:00:00",2025,7,4,23,984,"38.183667","21.678139",23.08,53047.68,306.51,38.53,21.17,7.28,7.28,84.91,34.99,34592.39
300,"2025-07-05 00:00:00",2025,7,5,0,976,"38.310409","21.784038",24.62,57176.21,-175.54,124.32,43.68,7.61,7.61,91.36,38.27,37284.61
301,"2025-07-05 00:00:00",2025,7,5,0,977,"38.328212","21.876467",24.91,55854.50,-174.02,262.27,161.27,6.19,6.19,74.69,37.21,36422.72
302,"2025-07-05 00:00:00",2025,7,5,0,978,"38.331904","21.842924",23.52,56507.34,-68.99,65.27,37.41,7.80,7.80,91.90,37.74,36848.44
303,"2025-07-05 00:00:00",2025,7,5,0,979,"38.317789","21.818416",23.97,58652.71,274.75,733.17,425.77,5.91,5.91,70.38,39.47,38247.43
304,"2025-07-05 00:00:00",2025,7,5,0,980,"38.30971","21.779349",22.69,61912.84,100.52,243.06,607.12,4.56,4.56,52.70,42.14,40373.36
305,"2025-07-05 00:00:00",2025,7,5,0,981,"38.292904","21.766819",21.37,58625.61,319.80,8.19,1.77,5.32,5.32,59.88,39.45,38229.76
306,"2025-07-05 00:00:00",2025,7,5,0,982,"38.28469","21.759148",21.75,24919.20,278.79,2058.23,739.37,5.14,5.14,58.60,15.15,16249.81
307,"2025-07-05 00:00:00",2025,7,5,0,983,"38.282368","21.754868",22.37,27053.44,299.17,32.99,17.61,8.43,8.43,96.91,16.58,17641.55
308,"2025-07-05 00:00:00",2025,7,5,0,984,"38.183667","21.678139",22.69,53106.11,307.30,38.53,21.54,7.18,7.18,82.80,35.03,34630.50
309,"2025-07-05 01:00:00",2025,7,5,1,976,"38.310409","21.784038",24.53,56898.61,-175.45,129.26,129.76,7.61,7.61,91.28,38.05,37103.59
310,"2025-07-05 01:00:00",2025,7,5,1,977,"38.328212","21.876467",24.79,55696.97,-174.47,291.63,175.16,6.09,6.09,73.30,37.09,36320.00
311,"2025-07-05 01:00:00",2025,7,5,1,978,"38.331904","21.842924",23.51,56368.15,-75.74,65.48,37.48,7.50,7.50,88.46,37.62,36757.67
312,"2025-07-05 01:00:00",2025,7,5,1,979,"38.317789","21.818416",24.01,58271.19,273.89,739.02,428.37,6.01,6.01,71.50,39.16,37998.64
313,"2025-07-05 01:00:00",2025,7,5,1,980,"38.30971","21.779349",22.65,61864.83,101.46,230.21,91.32,4.48,4.48,51.81,42.10,40342.05
314,"2025-07-05 01:00:00",2025,7,5,1,981,"38.292904","21.766819",21.19,59215.59,321.22,7.15,1.79,5.24,5.24,58.66,39.92,38614.49
315,"2025-07-05 01:00:00",2025,7,5,1,982,"38.28469","21.759148",21.67,29206.52,279.62,2169.31,1873.28,2.42,2.42,27.64,18.03,19045.57
316,"2025-07-05 01:00:00",2025,7,5,1,983,"38.282368","21.754868",22.28,26198.38,300.53,31.41,17.14,8.04,8.04,92.35,16.01,17083.97
317,"2025-07-05 01:00:00",2025,7,5,1,984,"38.183667","21.678139",22.52,53041.33,307.37,35.95,20.90,7.05,7.05,81.20,34.98,34588.25
318,"2025-07-05 02:00:00",2025,7,5,2,976,"38.310409","21.784038",24.58,57090.49,-175.10,40.12,33.63,7.64,7.64,91.62,9998.04,37228.71
319,"2025-07-05 02:00:00",2025,7,5,2,977,"38.328212","21.876467",24.69,55866.30,-171.00,284.01,164.45,6.37,6.37,76.43,37.22,36430.42
320,"2025-07-05 02:00:00",2025,7,5,2,978,"38.331904","21.842924",23.11,56036.30,-72.03,65.50,37.37,7.72,7.72,90.18,37.36,36541.27
321,"2025-07-05 02:00:00",2025,7,5,2,979,"38.317789","21.818416",24.36,58604.98,273.82,738.87,429.17,6.21,6.21,74.06,39.43,38216.31
322,"2025-07-05 02:00:00",2025,7,5,2,980,"38.30971","21.779349",22.91,61904.80,102.90,229.37,94.66,4.53,4.53,52.62,42.13,40368.13
323,"2025-07-05 02:00:00",2025,7,5,2,981,"38.292904","21.766819",20.90,59297.91,320.62,7.57,1.56,5.24,5.24,58.30,39.99,38668.17
324,"2025-07-05 02:00:00",2025,7,5,2,982,"38.28469","21.759148",21.57,29534.10,291.18,1871.12,6.93,5.83,5.83,66.37,18.26,19259.19
325,"2025-07-05 02:00:00",2025,7,5,2,983,"38.282368","21.754868",22.23,25618.66,299.02,35.49,17.87,7.66,7.66,87.79,15.62,16705.93
326,"2025-07-05 02:00:00",2025,7,5,2,984,"38.183667","21.678139",22.43,53048.90,307.05,36.85,21.03,6.76,6.76,77.80,34.99,34593.19
327,"2025-07-05 03:00:00",2025,7,5,3,976,"38.310409","21.784038",24.93,57293.52,-171.12,60.15,33.56,7.77,7.77,93.62,38.37,37361.11
328,"2025-07-05 03:00:00",2025,7,5,3,977,"38.328212","21.876467",24.55,55860.34,-169.49,284.84,178.89,6.45,6.45,77.10,37.22,36426.53
329,"2025-07-05 03:00:00",2025,7,5,3,978,"38.331904","21.842924",23.39,56443.53,-65.96,64.11,36.34,7.56,7.56,88.89,37.68,36806.83
330,"2025-07-05 03:00:00",2025,7,5,3,979,"38.317789","21.818416",24.28,58383.77,273.05,751.58,435.00,6.06,6.06,72.14,39.25,38072.05
331,"2025-07-05 03:00:00",2025,7,5,3,980,"38.30971","21.779349",22.68,61938.52,104.47,235.65,99.31,4.58,4.58,52.90,42.16,40390.11
