,Unnamed: 0,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm,PC1,PC2,PC3
17155,17297,17298.0,2025-10-13 10:00:00,2025,10,13,10,984,38.183667,21.678139,22.1,51594.78,296.62,,97.61,,,70.255,,,-0.18346251320740223,-0.8650085736331403,0.8774604241289563
17156,17303,17304.0,2025-10-13 11:00:00,2025,10,13,11,984,38.183667,21.678139,22.1,50473.64,296.35,154.52,97.61,6.25,6.25,72.61,33.09,32913.86,0.20419784002054264,-1.2621026613177104,1.1435337492745703
17157,17309,17310.0,2025-10-13 12:00:00,2025,10,13,12,984,38.183667,21.678139,22.1,50974.46,297.13,,97.61,6.42,6.42,74.72,33.45,33240.45,0.14056570956540052,-1.0159044437962341,1.126050872790088
17158,17315,17316.0,2025-10-13 13:00:00,2025,10,13,13,984,38.183667,21.678139,22.1,52107.32,295.48,154.52,97.61,6.46,6.46,75.89,34.29,33979.19,-0.14480786093041398,-0.8147095611486679,0.6843373955038063
17159,17321,17322.0,2025-10-13 14:00:00,2025,10,13,14,984,38.183667,21.678139,22.1,51215.39,294.99,154.52,97.61,6.46,6.46,76.2,33.63,33397.56,0.10975113910526159,-1.1593518804144096,0.8513607362308574
17160,17409,17410.0,2025-10-14 14:00:00,2025,10,14,14,984,38.183667,21.678139,22.33,49920.64,295.39,186.55,120.48,6.67,6.67,78.74,32.68,32553.25,0.674412220755053,-1.4296020494507529,1.1022014051041698
17161,17416,17417.0,2025-10-14 15:00:00,2025,10,14,15,984,38.183667,21.678139,23.84,50321.3,295.53,186.18,115.03,6.83,6.83,81.06,32.97,32814.52,0.8975336281919651,-1.3220188811188978,1.01948695085797
17162,17424,17425.0,2025-10-14 16:00:00,2025,10,14,16,984,38.183667,21.678139,23.84,49581.48,295.09,186.18,115.03,,,81.72,32.43,32332.08,1.1219021359268657,-1.6113614408369936,1.1582856204566843
17163,17431,17432.0,2025-10-14 17:00:00,2025,10,14,17,984,38.183667,21.678139,23.65,51290.42,294.65,,116.364,6.98,6.98,82.38,33.69,33446.48,0.6373306015192594,-1.0863475981709334,0.7012580048362992
17164,17438,17439.0,2025-10-14 18:00:00,2025,10,14,18,984,38.183667,21.678139,23.46,52921.58,295.83,,117.698,6.77,6.77,79.72,34.89,34510.16,0.07374871122517465,-0.41841108547784867,0.40560430914951323
17165,17444,17445.0,2025-10-14 19:00:00,2025,10,14,19,984,38.183667,21.678139,23.27,53256.77,295.7,,119.032,6.28,6.28,73.25,35.15,34728.74,-0.26573712289135576,-0.3137160051004653,0.24730700913454598
17166,17449,17450.0,2025-10-14 20:00:00,2025,10,14,20,984,38.183667,21.678139,23.08,53295.14,295.75,,120.366,6.2,6.2,72.24,35.18,34753.76,-0.3397704225318547,-0.28773127261101156,0.23301366099512205
17167,17454,17455.0,2025-10-14 21:00:00,2025,10,14,21,984,38.183667,21.678139,22.89,53379.55,295.8,189.81,121.7,6.16,6.16,71.63,,,-0.41323203617116694,-0.2465703373576081,0.21137502341217296
17168,17459,17460.0,2025-10-14 22:00:00,2025,10,14,22,984,38.183667,21.678139,22.64,53463.96,295.95,198.45,125.33,5.95,5.95,68.89,35.32,34863.85,-0.5602773661909533,-0.1830059231495774,0.16970883174847934
17169,17463,17464.0,2025-10-14 23:00:00,2025,10,14,23,984,38.183667,21.678139,22.64,53681.985,295.65,198.45,125.33,,,61.48,,,-0.8696468053247328,-0.14282529589136392,0.013194855381481825
17170,17505,17506.0,2025-10-23 11:00:00,2025,10,23,11,984,38.183667,21.678139,22.13,53900.01,301.08,215.4,135.85,4.82,4.82,54.07,35.66,35148.2,-1.2005732198752943,0.5511948638097405,0.43431835857434326
17171,17512,17513.0,2025-10-23 12:00:00,2025,10,23,12,984,38.183667,21.678139,22.13,53996.94,297.57,215.4,135.85,5.18,5.18,58.21,35.74,35211.41,-1.111333643991284,0.2178125201170524,0.07272586289032652
17172,17519,17520.0,2025-10-23 13:00:00,2025,10,23,13,984,38.183667,21.678139,22.13,54376.32,295.93,215.4,135.85,5.92,5.92,66.76,36.04,35458.8,-0.9416965185452482,0.17234971234485746,-0.1138331728148328
17173,17526,17527.0,2025-10-23 14:00:00,2025,10,23,14,984,38.183667,21.678139,22.13,53944.3,299.35,215.4,135.85,5.16,5.16,58.17,35.69,35177.08,-1.0869594630575916,0.3858302999578634,0.27674134215995694
17174,17533,17534.0,2025-10-23 15:00:00,2025,10,23,15,984,38.183667,21.678139,22.13,53378.28,298.24,215.4,135.85,5.65,5.65,64.03,35.25,34807.98,-0.7415908492414932,0.08418907586946396,0.3511607507290342
17175,17540,17541.0,2025-10-23 16:00:00,2025,10,23,16,984,38.183667,21.678139,22.13,53918.54,298.48,215.4,135.85,5.75,5.75,65.13,35.67,35160.29,-0.8532025517456103,0.28709313224672195,0.2562556046489983
17176,17547,17548.0,2025-10-23 17:00:00,2025,10,23,17,984,38.183667,21.678139,22.13,54279.08,297.26,215.4,135.85,6.06,6.06,68.56,35.96,35395.39,-0.846421078363615,0.2789153207375048,0.07027000832044054
17177,17554,17555.0,2025-10-23 18:00:00,2025,10,23,18,984,38.183667,21.678139,22.13,54354.93,298.18,215.4,135.85,6.14,6.14,69.42,36.02,35444.86,-0.8330335004051374,0.3997260885665595,0.15913304242917145
17178,17561,17562.0,2025-10-23 19:00:00,2025,10,23,19,984,38.183667,21.678139,22.13,54449.46,299.22,215.4,135.85,5.78,5.78,65.28,36.09,35506.5,-0.9907760699036202,0.5389410047621711,0.208310495909329
17179,17568,17569.0,2025-10-23 20:00:00,2025,10,23,20,984,38.183667,21.678139,22.13,54154.3,298.92,215.4,135.85,5.48,5.48,61.76,35.86,35314.02,-1.0281746967680463,0.41036244421372653,0.21392177891430417
17180,17575,17576.0,2025-10-23 21:00:00,2025,10,23,21,984,38.183667,21.678139,22.13,54072.5,298.98,215.4,135.85,5.4,5.4,60.89,35.8,35260.68,-1.0341273350320739,0.3896386981584284,0.2318994813580767
17181,17582,17583.0,2025-10-23 22:00:00,2025,10,23,22,984,38.183667,21.678139,22.13,54156.79,301.18,215.4,135.85,5.42,5.42,61.04,35.86,35315.64,-1.03875935060296,0.6464787771686923,0.4496699901585942
17182,17589,17590.0,2025-10-23 23:00:00,2025,10,23,23,984,38.183667,21.678139,22.13,54219.97,299.55,215.4,135.85,5.13,5.13,57.79,35.91,35356.84,-1.1748080451720992,0.4973916483832893,0.2276140943858985
17183,17596,17597.0,2025-10-24 00:00:00,2025,10,24,0,984,38.183667,21.678139,22.13,53961.98,298.7,215.4,135.85,4.9,4.9,55.13,35.71,35188.61,-1.1972733670655917,0.3238204603755363,0.17325379282034245
17184,17603,17604.0,2025-10-24 01:00:00,2025,10,24,1,984,38.183667,21.678139,22.13,54357.23,298.1,215.4,135.85,4.52,4.52,50.76,36.02,35446.35,-1.4562967225747359,0.3912535531015218,-0.02940680735636954
17185,17610,17611.0,2025-10-24 02:00:00,2025,10,24,2,984,38.183667,21.678139,22.13,54066.8,297.98,215.4,135.85,4.71,4.71,52.69,35.79,35256.96,-1.3121793801872634,0.28323805626493054,0.046818811033865426
17186,17617,17618.0,2025-10-24 03:00:00,2025,10,24,3,984,38.183667,21.678139,22.13,54120.84,297.4,215.4,135.85,4.62,4.62,51.63,35.83,35292.2,-1.3661234747956026,0.24058282531425002,-0.03893844121164299
17187,17624,17625.0,2025-10-24 04:00:00,2025,10,24,4,984,38.183667,21.678139,22.13,53889.43,297.8,215.4,135.85,4.41,4.41,49.3,35.65,35141.3,-1.3771512256573264,0.20593911625392056,0.03796739716006005
17188,17631,17632.0,2025-10-24 05:00:00,2025,10,24,5,984,38.183667,21.678139,22.13,53957.17,297.73,215.4,135.85,4.5,4.5,50.31,35.7,35185.47,-1.3626953492716798,0.22099959995432908,0.02367637511354566
17189,17638,17639.0,2025-10-24 06:00:00,2025,10,24,6,984,38.183667,21.678139,22.13,54219.33,297.88,215.4,135.85,4.13,4.13,46.06,35.91,35356.43,-1.5761366811690143,0.32272031498054676,-0.06474975875475873
17190,17645,17646.0,2025-10-24 07:00:00,2025,10,24,7,984,38.183667,21.678139,22.13,55539.31,300.0,215.4,135.85,4.54,4.54,50.65,36.96,36217.19,-1.7758267936854566,0.9782481282009244,-0.11325289598249774
17191,17652,17653.0,2025-10-24 08:00:00,2025,10,24,8,984,38.183667,21.678139,22.13,55263.11,323.79,215.4,135.85,4.67,4.67,52.13,36.74,36037.07,-1.5013730592756078,3.364617468509823,2.5289456982413556
17192,17659,17660.0,2025-10-24 09:00:00,2025,10,24,9,984,38.183667,21.678139,22.13,52808.13,303.07,215.4,135.85,4.91,4.91,54.82,34.81,34436.18,-0.8604253425603865,0.3989874586653557,0.9211262232299683
17193,17666,17667.0,2025-10-24 10:00:00,2025,10,24,10,984,38.183667,21.678139,22.13,51030.45,302.34,215.4,135.85,4.84,4.84,54.18,33.5,33276.96,-0.3934683264947406,-0.26229115804524034,1.2684699512133122
17194,17673,17674.0,2025-10-24 11:00:00,2025,10,24,11,984,38.183667,21.678139,22.13,54417.08,301.67,215.4,135.85,5.41,5.41,60.67,36.07,35485.38,-1.1201998612446713,0.783174705336463,0.4355936959850712
17195,17680,17681.0,2025-10-24 12:00:00,2025,10,24,12,984,38.183667,21.678139,22.13,55012.71,303.61,215.4,135.85,5.62,5.62,63.32,36.54,35873.79,-1.1848713379768503,1.1814010615557382,0.5251239652759414
17196,17687,17688.0,2025-10-24 13:00:00,2025,10,24,13,984,38.183667,21.678139,22.13,54568.96,300.29,215.4,135.85,6.34,6.34,72.26,36.19,35584.42,-0.7845123378507591,0.6900361964686177,0.3615392033631467
17197,17694,17695.0,2025-10-24 14:00:00,2025,10,24,14,984,38.183667,21.678139,22.13,54050.78,294.4,215.4,135.85,6.33,6.33,72.34,35.78,35246.51,-0.6749572698534689,-0.09387022921856938,-0.14576562739104984
17198,17701,17702.0,2025-10-24 15:00:00,2025,10,24,15,984,38.183667,21.678139,22.13,48937.19,290.74,215.4,135.85,6.34,6.34,72.8,31.96,31911.94,0.7352437225934395,-2.158415252275527,0.7075686925610569
17199,17708,17709.0,2025-10-24 16:00:00,2025,10,24,16,984,38.183667,21.678139,22.13,49598.63,294.24,215.4,135.85,6.3,6.3,72.43,32.44,32343.27,0.561379722060865,-1.576227941411608,0.9199976307287175
17200,17715,17716.0,2025-10-24 17:00:00,2025,10,24,17,984,38.183667,21.678139,22.13,53512.51,293.43,215.4,135.85,6.17,6.17,70.99,35.35,34895.51,-0.576790139417323,-0.3721452957484771,-0.13232708034058271
17201,17722,17723.0,2025-10-24 18:00:00,2025,10,24,18,984,38.183667,21.678139,22.13,53261.77,268.26,215.4,135.85,5.96,5.96,68.39,35.16,34732.0,-0.7511095847554627,-3.075741490335136,-2.8057639298367723
17202,17729,17730.0,2025-10-24 19:00:00,2025,10,24,19,984,38.183667,21.678139,22.13,53612.6,287.2,215.4,135.85,5.8,5.8,66.29,35.43,34960.78,-0.8001356575267029,-0.988144007102518,-0.8724526306870505
17203,17736,17737.0,2025-10-24 20:00:00,2025,10,24,20,984,38.183667,21.678139,22.13,53172.31,292.29,215.4,135.85,5.64,5.64,64.32,35.09,34673.67,-0.7119675725339475,-0.6031716673712504,-0.2364685338607251
17204,17743,17744.0,2025-10-24 21:00:00,2025,10,24,21,984,38.183667,21.678139,22.13,53614.0,294.22,215.4,135.85,5.56,5.56,63.36,35.43,34961.69,-0.8543801466366366,-0.2568395049669726,-0.1452998244778333
17205,17750,17751.0,2025-10-24 22:00:00,2025,10,24,22,984,38.183667,21.678139,22.13,53541.76,295.44,215.4,135.85,5.47,5.47,62.12,35.38,34914.59,-0.8680764948968351,-0.15364430155094316,-0.008335844339032304
17206,17757,17758.0,2025-10-24 23:00:00,2025,10,24,23,984,38.183667,21.678139,22.13,53988.18,296.84,215.4,135.85,5.49,5.49,62.12,35.73,35205.69,-0.9831030621881189,0.1391029923655856,0.03386013370787742
17207,17764,17765.0,2025-10-25 00:00:00,2025,10,25,0,984,38.183667,21.678139,22.13,54017.65,297.62,215.4,135.85,5.4,5.4,61.05,35.75,35224.91,-1.022077348864436,0.22997383429026985,0.10037386704830964
17208,17771,17772.0,2025-10-25 01:00:00,2025,10,25,1,984,38.183667,21.678139,22.13,54062.25,298.2,215.4,135.85,5.22,5.22,58.82,35.79,35254.0,-1.1051695742166328,0.30494396387815303,0.13053094989693728
17209,17778,17779.0,2025-10-25 02:00:00,2025,10,25,2,984,38.183667,21.678139,22.13,53857.61,298.21,215.4,135.85,5.15,5.15,57.86,35.63,35120.55,-1.080378251701435,0.23856902696714696,0.17211832996808477
17210,17785,17786.0,2025-10-25 03:00:00,2025,10,25,3,984,38.183667,21.678139,22.13,54070.76,299.53,215.4,135.85,5.44,5.44,60.87,35.79,35259.55,-1.0308777474595547,0.44633579652714195,0.29133410110791086
17211,17792,17793.0,2025-10-25 04:00:00,2025,10,25,4,984,38.183667,21.678139,22.13,54082.26,299.72,215.4,135.85,5.55,5.55,62.03,35.8,35267.04,-0.9942052734188607,0.46996213681520366,0.32014173882216534
17212,17799,17800.0,2025-10-25 05:00:00,2025,10,25,5,984,38.183667,21.678139,22.13,53802.98,299.96,215.4,135.85,5.73,5.73,63.96,35.58,35084.92,-0.8509315121103352,0.4031037559342942,0.432408962597567
17213,17806,17807.0,2025-10-25 06:00:00,2025,10,25,6,984,38.183667,21.678139,22.13,54043.18,299.43,215.4,135.85,5.66,5.66,63.2,35.77,35241.56,-0.9461732883589148,0.4269555448257441,0.3096703623112861
17214,17813,17814.0,2025-10-25 07:00:00,2025,10,25,7,984,38.183667,21.678139,22.13,54342.39,300.42,215.4,135.85,5.69,5.69,63.44,36.01,35436.67,-1.0149449082145232,0.6285582546282129,0.3458197374759909
17215,17820,17821.0,2025-10-25 08:00:00,2025,10,25,8,984,38.183667,21.678139,22.13,53949.1,307.51,215.4,135.85,5.63,5.63,62.89,35.7,35180.21,-0.8799771883781464,1.2373297913480459,1.1993170666160953
17216,17827,17828.0,2025-10-25 09:00:00,2025,10,25,9,984,38.183667,21.678139,22.13,51155.45,301.35,215.4,135.85,5.77,5.77,64.58,33.59,33358.47,-0.08756816343584488,-0.32372597639065376,1.231490903877592
17217,17834,17835.0,2025-10-25 10:00:00,2025,10,25,10,984,38.183667,21.678139,22.13,54077.29,309.54,215.4,135.85,5.77,5.77,64.72,35.8,35263.8,-0.8418303125745652,1.4910013434489287,1.4042670279291078
17218,17841,17842.0,2025-10-25 11:00:00,2025,10,25,11,984,38.183667,21.678139,22.13,54103.85,306.29,215.4,135.85,5.85,5.85,66.03,35.82,35281.12,-0.8258101370565263,1.1613894541269416,1.0605623072175512
17219,17848,17849.0,2025-10-25 12:00:00,2025,10,25,12,984,38.183667,21.678139,22.13,54342.98,299.9,215.4,135.85,6.12,6.12,69.68,36.01,35437.05,-0.8103129992094904,0.5749062331065593,0.34968371756467004
17220,17855,17856.0,2025-10-25 13:00:00,2025,10,25,13,984,38.183667,21.678139,22.13,53292.6,296.42,215.4,135.85,6.33,6.33,72.77,35.18,34752.11,-0.43780749710503075,-0.1331111305591007,0.2600878052685729
17221,17862,17863.0,2025-10-25 14:00:00,2025,10,25,14,984,38.183667,21.678139,22.13,54259.42,294.84,215.4,135.85,6.56,6.56,75.71,35.94,35382.57,-0.617698332913538,0.020795719855607766,-0.11671949694940058
17222,17869,17870.0,2025-10-25 15:00:00,2025,10,25,15,984,38.183667,21.678139,22.13,53592.97,290.73,215.4,135.85,6.61,6.61,76.25,35.42,34947.98,-0.44058612061342906,-0.62655137431527,-0.3919591651983573
17223,17876,17877.0,2025-10-25 16:00:00,2025,10,25,16,984,38.183667,21.678139,22.13,53650.23,293.96,215.4,135.85,6.53,6.53,75.45,35.46,34985.32,-0.46296638031051074,-0.2714029268585139,-0.06587787941912424
17224,17883,17884.0,2025-10-25 17:00:00,2025,10,25,17,984,38.183667,21.678139,22.13,53842.73,295.15,215.4,135.85,6.47,6.47,74.69,35.61,35110.84,-0.5342445776477296,-0.08415285620132762,0.008124190836389537
17225,17890,17891.0,2025-10-25 18:00:00,2025,10,25,18,984,38.183667,21.678139,22.13,54261.27,296.9,215.4,135.85,6.31,6.31,72.68,35.95,35383.78,-0.7063698781574906,0.23576423646706723,0.07545067417042015
17226,17897,17898.0,2025-10-25 19:00:00,2025,10,25,19,984,38.183667,21.678139,22.13,53927.37,297.62,215.4,135.85,6.22,6.22,71.27,35.68,35166.04,-0.6563119748330664,0.20074517428214383,0.22055674696710162
17227,17904,17905.0,2025-10-25 20:00:00,2025,10,25,20,984,38.183667,21.678139,22.13,53557.2,297.82,215.4,135.85,6.12,6.12,69.84,35.39,34924.65,-0.6001118802710275,0.099637602518515,0.31831155917866477
17228,17911,17912.0,2025-10-25 21:00:00,2025,10,25,21,984,38.183667,21.678139,22.13,53466.98,298.13,215.4,135.85,5.94,5.94,67.62,35.32,34865.82,-0.6471783367661134,0.10210904435926361,0.35226979813457604
17229,17918,17919.0,2025-10-25 22:00:00,2025,10,25,22,984,38.183667,21.678139,22.13,53355.05,298.62,215.4,135.85,5.76,5.76,65.4,35.23,34792.83,-0.6871019598951433,0.1161764934006493,0.41088061863910547
17230,17925,17926.0,2025-10-25 23:00:00,2025,10,25,23,984,38.183667,21.678139,22.13,53956.16,298.63,215.4,135.85,5.58,5.58,63.19,35.7,35184.81,-0.9273757332377873,0.31500391558833546,0.244610117055519
17231,17932,17933.0,2025-10-26 00:00:00,2025,10,26,0,984,38.183667,21.678139,22.13,54150.0,298.67,215.4,135.85,5.38,5.38,60.69,35.86,35311.22,-1.0642173415641603,0.3828630350822464,0.17777065148609972
17232,17939,17940.0,2025-10-26 01:00:00,2025,10,26,1,984,38.183667,21.678139,22.13,53988.48,298.82,215.4,135.85,5.23,5.23,58.85,35.73,35205.89,-1.0798459880064966,0.3452193508367423,0.21548855624761645
17233,17946,17947.0,2025-10-26 02:00:00,2025,10,26,2,984,38.183667,21.678139,22.13,53802.71,298.86,215.4,135.85,5.39,5.39,60.59,35.56,35084.75,-0.9700807246232391,0.2883106520628604,0.28167254157894855
17234,17953,17954.0,2025-10-26 03:00:00,2025,10,26,3,984,38.183667,21.678139,22.13,54336.23,299.21,215.4,135.85,5.45,5.45,61.1,36.0,35432.66,-1.098807653425379,0.500421559500936,0.19457500469763692
17235,17960,17961.0,2025-10-26 04:00:00,2025,10,26,4,984,38.183667,21.678139,22.13,54278.9,298.7,215.4,135.85,5.42,5.42,60.82,35.96,35395.27,-1.0954326742725047,0.42842860109204506,0.15091968459136076
17236,17967,17968.0,2025-10-26 05:00:00,2025,10,26,5,984,38.183667,21.678139,22.13,54108.15,297.66,215.4,135.85,5.55,5.55,62.19,35.82,35283.93,-1.0089105554137168,0.2639876285077927,0.09364131000643328
17237,17974,17975.0,2025-10-26 06:00:00,2025,10,26,6,984,38.183667,21.678139,22.13,54151.55,298.97,215.4,135.85,5.57,5.57,62.35,35.86,35312.23,-1.0074294404779593,0.4146919937346635,0.22564373777621213
17238,17981,17982.0,2025-10-26 07:00:00,2025,10,26,7,984,38.183667,21.678139,22.13,53475.82,311.07,215.4,135.85,5.57,5.57,62.39,35.32,34871.58,-0.7432055839517164,1.452195072731159,1.6927553258389025
17239,17988,17989.0,2025-10-26 08:00:00,2025,10,26,8,984,38.183667,21.678139,22.13,51972.83,299.17,215.4,135.85,5.8,5.8,65.04,34.19,33891.48,-0.31245712465825115,-0.28161344665292165,0.8025807260384599
17240,17995,17996.0,2025-10-26 09:00:00,2025,10,26,9,984,38.183667,21.678139,22.13,52379.3,306.23,215.4,135.85,5.66,5.66,63.57,34.49,34156.55,-0.43007888307133957,0.5872805081824817,1.4496188980978852
17241,18002,18003.0,2025-10-26 10:00:00,2025,10,26,10,984,38.183667,21.678139,22.13,51699.1,305.62,215.4,135.85,6.11,6.11,69.09,33.99,33712.98,-0.0612682872395896,0.30009791092794935,1.6023439471323186
17242,18009,18010.0,2025-10-26 11:00:00,2025,10,26,11,984,38.183667,21.678139,22.13,51448.32,300.41,215.4,135.85,6.23,6.23,70.46,33.8,33549.45,0.021405893520300544,-0.3249073872094739,1.1156437274379765
17243,18016,18017.0,2025-10-26 12:00:00,2025,10,26,12,984,38.183667,21.678139,22.13,54373.02,298.03,215.4,135.85,6.46,6.46,73.33,36.03,35456.64,-0.7086256493985466,0.39025066248570633,0.17617452285940166
17244,18023,18024.0,2025-10-26 13:00:00,2025,10,26,13,984,38.183667,21.678139,22.13,53866.18,294.74,215.4,135.85,6.64,6.64,75.46,35.63,35126.13,-0.5176339774354278,-0.11908856591462194,-0.034307695856842214
17245,18030,18031.0,2025-10-26 14:00:00,2025,10,26,14,984,38.183667,21.678139,22.13,54124.45,294.53,215.4,135.85,6.63,6.63,75.5,35.84,35294.55,-0.5892155412862484,-0.055928109429055614,-0.11930237550603676
17246,18037,18038.0,2025-10-26 15:00:00,2025,10,26,15,984,38.183667,21.678139,22.13,53328.64,295.15,215.4,135.85,6.69,6.69,76.44,35.21,34775.61,-0.33337065044830894,-0.25331312888003726,0.1498986557394879
17247,18044,18045.0,2025-10-26 16:00:00,2025,10,26,16,984,38.183667,21.678139,22.13,57148.27,289.08,215.4,135.85,6.76,6.76,77.21,38.25,37266.39,-1.404569962163328,0.37212982411199197,-1.4244794807450583
17248,18051,18052.0,2025-10-26 17:00:00,2025,10,26,17,984,38.183667,21.678139,22.13,53300.74,285.87,215.4,135.85,6.28,6.28,71.6,35.19,34757.41,-0.5449422203895596,-1.229047563154055,-0.8887767554888807
17249,18058,18059.0,2025-10-26 18:00:00,2025,10,26,18,984,38.183667,21.678139,22.13,53661.8,292.25,215.4,135.85,6.13,6.13,69.75,35.47,34992.86,-0.6668891794804147,-0.4459290909602495,-0.30755178328175947
17250,18065,18066.0,2025-10-26 19:00:00,2025,10,26,19,984,38.183667,21.678139,22.13,53942.07,294.6,215.4,135.85,5.98,5.98,68.01,35.69,35175.63,-0.7879318559107173,-0.10904179841203103,-0.13943646118165037
17251,18072,18073.0,2025-10-26 20:00:00,2025,10,26,20,984,38.183667,21.678139,22.13,53558.77,295.32,215.4,135.85,5.85,5.85,66.33,35.39,34925.68,-0.7331798844772609,-0.16033694985004768,0.015081194321421687
17252,18079,18080.0,2025-10-26 21:00:00,2025,10,26,21,984,38.183667,21.678139,22.13,54053.51,295.8,215.4,135.85,5.81,5.81,65.74,35.78,35248.29,-0.8870176902647241,0.052490850449711066,-0.05917073032054279
17253,18086,18087.0,2025-10-26 22:00:00,2025,10,26,22,984,38.183667,21.678139,22.13,54118.48,296.23,215.4,135.85,5.58,5.58,63.2,35.83,35290.66,-0.9870293605409525,0.11853275349516935,-0.053091104123518494
17254,18093,18094.0,2025-10-26 23:00:00,2025,10,26,23,984,38.183667,21.678139,22.13,49481.5,296.31,215.4,135.85,5.43,5.43,61.21,32.36,32266.89,0.23270186389927172,-1.399782543418895,1.0634366090157747
17255,18100,18101.0,2025-10-27 00:00:00,2025,10,27,0,984,38.183667,21.678139,22.13,54530.16,296.04,215.4,135.85,5.42,5.42,60.93,36.16,35559.12,-1.1780337812534492,0.23416886643393794,-0.1954249964602797
17256,18107,18108.0,2025-10-27 01:00:00,2025,10,27,1,984,38.183667,21.678139,22.13,53734.03,296.81,215.4,135.85,5.68,5.68,63.89,35.53,35039.96,-0.8538166502918229,0.05239519709636002,0.10941760465343957
17257,18114,18115.0,2025-10-27 02:00:00,2025,10,27,2,984,38.183667,21.678139,22.13,54234.81,296.39,215.4,135.85,5.67,5.67,63.78,35.92,35366.52,-0.9989450172236832,0.1735185701664968,-0.0585675703444084
17258,18121,18122.0,2025-10-27 03:00:00,2025,10,27,3,984,38.183667,21.678139,22.13,53915.73,296.92,215.4,135.85,5.83,5.83,65.55,35.67,35158.45,-0.8481606820607225,0.1237472167758634,0.09305190508308671
17259,18128,18129.0,2025-10-27 04:00:00,2025,10,27,4,984,38.183667,21.678139,22.13,53662.94,297.83,215.4,135.85,5.83,5.83,65.46,35.47,34993.6,-0.7753948997186055,0.13527865765904792,0.2515844986527539
17260,18135,18136.0,2025-10-27 05:00:00,2025,10,27,5,984,38.183667,21.678139,22.13,53921.25,298.65,215.4,135.85,5.57,5.57,62.66,35.68,35162.05,-0.9352424931883745,0.30556815480673744,0.250153440290873
17261,18142,18143.0,2025-10-27 06:00:00,2025,10,27,6,984,38.183667,21.678139,22.13,53736.32,298.72,215.4,135.85,5.92,5.92,66.51,35.53,35041.45,-0.7551752183225746,0.2521615629222272,0.3396449500899481
17262,18149,18150.0,2025-10-27 07:00:00,2025,10,27,7,984,38.183667,21.678139,22.13,53404.87,300.32500000000005,215.4,135.85,5.84,5.84,65.68,35.27,34825.32,-0.6809337212517066,0.31013109685285223,0.5849953307845867
17263,18156,18157.0,2025-10-27 08:00:00,2025,10,27,8,984,38.183667,21.678139,22.13,53293.13,301.93,215.4,135.85,5.76,5.76,64.78,35.18,34752.45,-0.6699394817320605,0.4404284362333127,0.7762710354385493
17264,18163,18164.0,2025-10-27 09:00:00,2025,10,27,9,984,38.183667,21.678139,22.13,53384.77,305.05,215.4,135.85,5.94,5.94,66.92,35.25,34812.21,-0.6045183505343033,0.795582723647912,1.110416034331738
17265,18170,18171.0,2025-10-27 10:00:00,2025,10,27,10,984,38.183667,21.678139,22.13,54143.57,305.66,215.4,135.85,6.33,6.33,71.84,35.85,35307.02,-0.6470498515991644,1.1091445958513193,1.0389413443668916
17266,18177,18178.0,2025-10-27 11:00:00,2025,10,27,11,984,38.183667,21.678139,22.13,53327.84,297.94,215.4,135.85,6.51,6.51,74.11,35.21,34775.08,-0.39341160177805434,0.03683080792431723,0.4280214698550965
17267,18184,18185.0,2025-10-27 12:00:00,2025,10,27,12,984,38.183667,21.678139,22.13,53470.91,294.22,215.4,135.85,6.51,6.51,74.62,35.32,34868.38,-0.43929978249904555,-0.3034037253379822,-0.002284160276247021
17268,18191,18192.0,2025-10-27 13:00:00,2025,10,27,13,984,38.183667,21.678139,22.13,53536.56,295.96,215.4,135.85,6.5,6.5,74.94,35.37,34911.19,-0.4359681989710613,-0.10059125587222395,0.17213500221789815
17269,18198,18199.0,2025-10-27 14:00:00,2025,10,27,14,984,38.183667,21.678139,22.13,53847.08,296.03,215.4,135.85,6.44,6.44,74.21,35.62,35113.68,-0.5459594619243376,0.00888950635837901,0.09717921990903854
17270,18205,18206.0,2025-10-27 15:00:00,2025,10,27,15,984,38.183667,21.678139,22.13,53664.31,289.1,215.4,135.85,6.28,6.28,72.64,35.47,34994.5,-0.5908995648437969,-0.7729694847692354,-0.6194588983880849
17271,18212,18213.0,2025-10-27 16:00:00,2025,10,27,16,984,38.183667,21.678139,22.13,53415.23,294.93,215.4,135.85,6.43,6.43,74.27,35.28,34832.07,-0.431098863873453,-0.24781960799344785,0.08431173350442511
17272,18219,18220.0,2025-10-27 17:00:00,2025,10,27,17,984,38.183667,21.678139,22.13,53251.46,297.85,215.4,135.85,6.35,6.35,73.17,35.15,34725.28,-0.40413725397182,0.0022686831792582958,0.4278624017215428
17273,18226,18227.0,2025-10-27 18:00:00,2025,10,27,18,984,38.183667,21.678139,22.13,53156.74,298.5,215.4,135.85,6.31,6.31,72.44,35.07,34663.51,-0.398156549413468,0.038734312507549565,0.5138358310741811
17274,18233,18234.0,2025-10-27 19:00:00,2025,10,27,19,984,38.183667,21.678139,22.13,53088.33,298.72,215.4,135.85,6.3,6.3,71.99,35.02,34618.9,-0.3928196807181611,0.03909958272563514,0.549819235705119
